,Selected,vst_mean,vst_variable,vst_variance,vst_variance_expected,vst_variance_standardized,highly_variable,n_cells
C1orf159,0.0,0.11495189,0,0.11966625,0.12874335,0.92949456,False,1114
SDF4,0.0,0.5753802,0,0.6750547,0.76383317,0.8837725,False,4370
B3GALT6,0.0,0.09264432,0,0.09756607,0.10321685,0.9452533,False,940
C1QTNF12,0.0,0.01544072,0,0.016909974,0.016750634,1.0095125,False,138
UBE2J2,0.0,0.6221679,0,0.7268009,0.8397239,0.8655237,False,4647
LINC01786,0.0,0.0010474861,0,0.0010464294,0.0010878278,0.9619439,False,14
SCNN1D,0.0,0.00872905,0,0.008808379,0.009361501,0.94091517,False,77
ACAP3,0.0,0.23448169,0,0.29256228,0.2751543,1.0632663,False,1867
PUSL1,0.0,0.20825574,0,0.23798577,0.24143441,0.98571604,False,1680
INTS11,0.0,0.3217722,0,0.3482142,0.3905079,0.8916957,False,2779
CPTP,0.0,0.1646493,0,0.17029014,0.18716098,0.9098592,False,1540
DVL1,0.0,0.07697082,0,0.079894856,0.08535754,0.9360023,False,709
MXRA8,0.0,0.030959032,0,0.03551095,0.034079615,1.0419997,False,193
AURKAIP1,0.0,2.5075264,0,4.8856077,5.6598597,0.8632029,False,9188
CCNL2,0.0,0.31323713,0,0.3463404,0.37894687,0.913955,False,2754
MRPL20,0.0,1.9584497,0,3.229738,3.909159,0.8261977,False,8644
AL391244.3,0.0,0.0065952823,0,0.0068624173,0.0070530176,0.972976,False,80
ANKRD65,0.0,0.048999067,0,0.058937505,0.0540035,1.0913645,False,625
VWA1,0.0,0.05016294,0,0.053312875,0.055277366,0.96446115,False,416
ATAD3C,0.0,0.002599317,0,0.0025926614,0.0027403063,0.946121,False,24
ATAD3B,0.0,0.07914339,0,0.083125025,0.08784138,0.9463083,False,722
ATAD3A,0.0,0.14591092,0,0.1596985,0.16486727,0.96864897,False,1313
TMEM240,0.0,0.026031967,0,0.026519207,0.028583856,0.92776865,False,241
SSU72,0.0,2.6430788,0,5.1474037,6.134696,0.8390641,False,9412
AL645728.1,0.0,0.024829298,0,0.026076013,0.027242139,0.95719403,False,226
FNDC10,0.0,0.04027002,0,0.041676033,0.04438614,0.93894243,False,393
AL691432.2,0.0,0.39265206,0,0.42479023,0.48936304,0.86804724,False,3573
MIB2,0.0,0.2580307,0,0.27626917,0.305611,0.90398955,False,2295
MMP23B,0.0,0.028476102,0,0.03193399,0.03131016,1.0199242,False,228
CDK11B,0.0,0.23669305,0,0.2673496,0.27800357,0.96167684,False,2023
FO704657.1,0.0,0.0057417755,0,0.0057866233,0.0061314083,0.94376737,False,54
SLC35E2B,0.0,0.20433737,0,0.2169837,0.23645756,0.91764337,False,1916
CDK11A,0.0,0.09291589,0,0.0985632,0.103526026,0.952062,False,825
SLC35E2A,0.0,0.2529097,0,0.27849784,0.2989593,0.9315577,False,2290
NADK,0.0,0.25411236,0,0.27870277,0.30051968,0.9274028,False,2153
GNB1,0.0,1.0509388,0,1.588831,1.6370778,0.9705287,False,6066
AL109917.1,0.0,0.013384543,0,0.013671477,0.014464011,0.94520646,False,133
TMEM52,0.0,0.04519708,0,0.05184657,0.04983507,1.0403632,False,231
GABRD,0.0,0.0021337678,0,0.0021292975,0.0022417975,0.949817,False,14
PRKCZ,0.0,0.11382682,0,0.1291962,0.12744968,1.0137037,False,875
AL590822.2,0.0,0.0017846058,0,0.0017814902,0.0018694348,0.9529565,False,14
PRKCZ-AS1,0.0,0.025062073,0,0.025288453,0.027501842,0.91951853,False,244
FAAP20,0.0,1.6188703,0,2.867654,2.9666939,0.96661603,False,7421
SKI,0.0,0.17380509,0,0.19590119,0.19833627,0.98772246,False,1397
MORN1,0.0,0.05893079,0,0.06019337,0.06498753,0.92622954,False,656
RER1,0.0,0.46935132,0,0.5637939,0.60142326,0.93743277,False,3522
PEX10,0.0,0.48149443,0,0.5619854,0.61954576,0.9070926,False,3709
PLCH2,0.0,0.011599938,0,0.012396959,0.012498998,0.99183625,False,79
PANK4,0.0,0.030532278,0,0.031463478,0.0336036,0.9363126,False,271
HES5,1.0,0.13931565,1,0.2536069,0.15707086,1.6146017,True,745
AL139246.5,1.0,0.81975484,1,5.327743,1.1837783,4.5006256,True,2612
TNFRSF14,0.0,0.0014742396,0,0.0014721233,0.0015394333,0.9562762,False,11
FAM213B,0.0,0.2534916,0,0.27506056,0.29971418,0.91774285,False,2135
AL831784.1,0.0,0.007060832,0,0.007632005,0.007554616,1.0102439,False,91
TTC34,0.0,0.015945066,0,0.016079402,0.017312752,0.9287605,False,186
LINC00982,0.0,0.01020329,0,0.010409953,0.01096989,0.94895685,False,144
PRDM16,0.0,0.01947548,0,0.021114387,0.02124386,0.9939054,False,302
ARHGEF16,0.0,0.026419926,0,0.026809234,0.029016633,0.9239265,False,284
MEGF6,0.0,0.040696774,0,0.04292179,0.04485652,0.95686847,False,416
AL513320.1,0.0,0.004888268,0,0.004864562,0.005207681,0.93411285,False,49
TPRG1L,0.0,0.08500155,0,0.088021785,0.09452546,0.93119663,False,814
WRAP73,0.0,0.1314401,0,0.13760158,0.14786093,0.93061495,False,1253
TP73,0.0,0.008379889,0,0.009473907,0.008981383,1.0548383,False,89
SMIM1,0.0,0.058969583,0,0.06263302,0.065030895,0.96312726,False,599
LRRC47,0.0,0.23936996,0,0.25439718,0.28145406,0.90386754,False,2126
AL365330.1,0.0,0.0012026691,0,0.0012012693,0.0012518085,0.95962703,False,15
CEP104,0.0,0.12162477,0,0.13182178,0.13647573,0.9658991,False,996
DFFB,0.0,0.03363594,0,0.033669744,0.037065633,0.9083817,False,334
C1orf174,0.0,0.4107309,0,0.47172034,0.5152746,0.91547376,False,3159
LINC01134,0.0,0.0043063313,0,0.0042879535,0.0045789992,0.936439,False,47
AJAP1,0.0,0.011444755,0,0.012322941,0.01232883,0.9995223,False,78
NPHP4,0.0,0.04989137,0,0.051594168,0.054980032,0.9384165,False,536
KCNAB2,0.0,0.026691496,0,0.027919931,0.029319566,0.95226276,False,298
RPL22,0.0,22.88788,0,307.71414,279.21832,1.1020557,False,11549
AL031847.1,0.0,0.0008923029,0,0.0008915413,0.00092441816,0.9644351,False,6
RNF207,0.0,0.003336437,0,0.0033254342,0.0035326555,0.9413412,False,26
ICMT,0.0,0.3696074,0,0.47913677,0.45673132,1.049056,False,2846
LINC00337,0.0,0.0039959652,0,0.0040577464,0.0042440686,0.95609826,False,44
GPR153,0.0,0.056680635,0,0.06534198,0.062476188,1.0458702,False,362
ACOT7,0.0,0.54298574,0,0.75663906,0.7130017,1.0612023,False,3316
AL031848.2,0.0,0.009854128,0,0.0100677805,0.010588444,0.9508273,False,106
HES2,1.0,0.0042675356,1,0.0099138925,0.004537119,2.1850634,True,11
ESPN,1.0,0.079259776,1,0.11984762,0.08797443,1.3623005,True,658
TNFRSF25,0.0,0.05734016,0,0.05839966,0.063211486,0.9238774,False,644
PLEKHG5,0.0,0.042403787,0,0.0431679,0.046743043,0.923515,False,472
NOL9,0.0,0.120732464,0,0.12749876,0.13543998,0.94136727,False,1129
ZBTB48,0.0,0.05726257,0,0.057632606,0.06312494,0.91299266,False,563
KLHL21,0.0,0.03875698,0,0.03989454,0.042720724,0.93384516,False,408
PHF13,0.0,0.096213534,0,0.10108207,0.10728648,0.94216967,False,882
THAP3,0.0,0.2251707,0,0.2406638,0.26314542,0.91456574,False,1928
DNAJC11,0.0,0.11231378,0,0.11638609,0.12571397,0.92580074,False,975
CAMTA1-DT,0.0,0.006634078,0,0.0066679176,0.007094821,0.9398289,False,58
CAMTA1,0.0,3.9428926,0,9.252219,11.5387745,0.8018372,False,10403
AL359881.3,0.0,0.004383923,0,0.0043648737,0.0046627712,0.93611145,False,44
AL359881.2,0.0,0.0012026691,0,0.0012012693,0.0012518085,0.95962703,False,12
AL359881.1,0.0,0.0020949722,0,0.0020906643,0.0022003395,0.9501553,False,15
VAMP3,0.0,0.4641915,0,0.5329563,0.593745,0.8976182,False,3497
PER3,0.0,0.023005897,0,0.023641417,0.02520279,0.9380475,False,223
PARK7,0.0,4.0520253,0,11.09933,12.062531,0.9201493,False,10310
AL034417.4,0.0,0.00349162,0,0.0035571582,0.0036999872,0.96139747,False,38
AL034417.3,0.0,0.003685599,0,0.0036721579,0.003909243,0.9393527,False,47
ERRFI1,0.0,0.17205928,0,0.1869997,0.19618975,0.9531573,False,1791
SLC45A1,0.0,0.014664805,0,0.014915876,0.015886199,0.9389204,False,143
RERE,0.0,0.78355837,0,1.0210464,1.117832,0.9134168,False,5642
AL357552.2,0.0,0.00065952825,0,0.0006591188,0.00068080606,0.96814483,False,8
ENO1,1.0,5.824449,1,34.487553,22.095505,1.5608402,True,10758
ENO1-AS1,0.0,0.021609249,0,0.022384623,0.02363598,0.9470571,False,233
GPR157,0.0,0.009155804,0,0.009305111,0.009826511,0.9469394,False,86
MIR34AHG,0.0,0.06129733,0,0.071664415,0.067636,1.0595602,False,591
LINC01759,1.0,0.12096524,1,0.16422233,0.13571024,1.2100953,True,1145
H6PD,0.0,0.12829764,0,0.14016372,0.14421202,0.9719281,False,1401
SPSB1,0.0,0.028282123,0,0.02934558,0.031093797,0.9437761,False,284
AL928921.2,0.0,0.006905649,0,0.006858227,0.0073874053,0.9283675,False,64
SLC25A33,0.0,0.5608318,0,0.77232265,0.74084026,1.0424955,False,3582
TMEM201,0.0,0.123486966,0,0.12857191,0.13863547,0.92740995,False,1298
PIK3CD,0.0,0.010280881,0,0.010408363,0.011054701,0.9415328,False,90
PIK3CD-AS2,0.0,0.05706859,0,0.061806094,0.06290863,0.982474,False,489
CLSTN1,0.0,0.4163951,0,0.48573545,0.5234556,0.9279401,False,3456
CTNNBIP1,0.0,0.890014,0,1.2645272,1.3157932,0.96103805,False,5576
LZIC,0.0,0.34986034,0,0.40135634,0.42908064,0.9353867,False,2873
NMNAT1,0.0,0.06572005,0,0.06815404,0.07259969,0.93876487,False,644
RBP7,0.0,0.006905649,0,0.007168605,0.0073874053,0.97038203,False,45
UBE4B,0.0,0.22024363,0,0.2366121,0.25679633,0.92139983,False,1964
KIF1B,0.0,0.6933194,0,0.9082712,0.95924217,0.94686323,False,4730
AL139424.3,0.0,0.0076039727,0,0.0076240394,0.008140526,0.9365537,False,82
AL139424.2,0.0,0.012841403,0,0.013064966,0.013863552,0.9423967,False,133
PGD,0.0,1.4385475,0,2.217523,2.5112345,0.883041,False,7457
AL139424.1,0.0,0.0053926134,0,0.005363741,0.005753278,0.93229306,False,62
CENPS-CORT,0.0,0.034993794,0,0.035787996,0.038573243,0.92779326,False,348
CENPS,0.0,0.34175202,0,0.41134846,0.41785106,0.984438,False,2971
CORT,0.0,0.00597455,0,0.0060166796,0.0063833073,0.94256467,False,49
DFFA,0.0,0.44087523,0,0.53632957,0.55919313,0.9591132,False,3244
PEX14,0.0,0.106921166,0,0.11085646,0.119550146,0.92728,False,954
CASZ1,0.0,0.04182185,0,0.04418685,0.046098843,0.95852405,False,389
TARDBP,0.0,0.6021105,0,0.730058,0.80686057,0.9048131,False,4473
AL109811.4,0.0,0.0005043451,0,0.0005041103,0.0005189628,0.9713805,False,4
AL109811.3,0.0,0.020057417,0,0.020974988,0.021895355,0.9579652,False,198
SRM,1.0,0.88225484,1,1.5402384,1.3009478,1.1839355,True,4949
EXOSC10,0.0,0.15696773,0,0.16562206,0.17795727,0.93068445,False,1451
AL109811.1,0.0,0.0034140286,0,0.0034800996,0.0036163097,0.96233445,False,34
AL109811.2,0.0,0.014199255,0,0.014386152,0.015368211,0.93609804,False,133
MTOR,0.0,0.13291433,0,0.1380654,0.14957653,0.9230419,False,1170
UBIAD1,0.0,0.15390286,0,0.1618804,0.17431766,0.9286518,False,1398
AL031291.1,0.0,0.005276226,0,0.005791753,0.005627309,1.0292225,False,65
DISP3,0.0,0.04073557,0,0.042724643,0.0448993,0.9515659,False,366
LINC01647,0.0,0.00065952825,0,0.0006591188,0.00068080606,0.96814483,False,6
FBXO2,0.0,0.0110180015,0,0.012060946,0.011861215,1.016839,False,86
FBXO44,0.0,0.07731999,0,0.081974834,0.08575667,0.9559004,False,716
FBXO6,0.0,0.02141527,0,0.021345442,0.02341828,0.9114864,False,250
MAD2L2,0.0,1.4133302,0,2.599588,2.4500256,1.0610453,False,6852
DRAXIN,1.0,0.17314556,1,0.23822507,0.1975246,1.2060527,True,1059
AGTRAP,0.0,0.4302452,0,0.56506616,0.5435964,1.0394958,False,3126
MTHFR,0.0,0.07891061,0,0.08347219,0.08757525,0.95314825,False,820
CLCN6,0.0,0.08298417,0,0.086498424,0.092227735,0.93787867,False,804
NPPA-AS1,0.0,0.005819367,0,0.0057857265,0.0062154396,0.93086356,False,69
KIAA2013,0.0,0.17202048,0,0.1819306,0.19614212,0.9275448,False,1694
PLOD1,0.0,0.14090627,0,0.16218151,0.15894799,1.0203432,False,1431
MFN2,0.0,0.13353507,0,0.14340921,0.15029982,0.95415425,False,1240
MIIP,0.0,0.48199877,0,0.6271056,0.62030023,1.0109711,False,3207
TNFRSF1B,0.0,0.0058581624,0,0.0061344486,0.0062574297,0.98034644,False,20
VPS13D,0.0,0.046671323,0,0.048762538,0.051454768,0.94767773,False,450
DHRS3,1.0,0.03833023,1,0.05393326,0.04225129,1.2764878,True,290
AC254633.1,0.0,0.0011250776,0,0.0011238554,0.0011697707,0.9607485,False,14
PDPN,1.0,0.41779175,1,0.6698662,0.52547777,1.2747755,True,2268
PRDM2,0.0,0.2796012,0,0.30657282,0.33389735,0.91816485,False,2302
KAZN,1.0,0.20344506,1,0.28473848,0.2353283,1.2099627,True,1134
TMEM51,0.0,0.029096834,0,0.03088952,0.032002512,0.9652217,False,191
FHAD1,0.0,0.02545003,0,0.027208721,0.027934663,0.97401285,False,307
AL031283.1,0.0,0.0027157045,0,0.0027084346,0.002865067,0.94533026,False,35
EFHD2,0.0,0.114098385,0,0.1233535,0.12776168,0.9654969,False,948
CASP9,0.0,0.056292675,0,0.05754876,0.062043995,0.9275477,False,532
DNAJC16,0.0,0.10218808,0,0.10843207,0.11413767,0.95001125,False,887
AGMAT,0.0,0.008884233,0,0.008960835,0.009530542,0.9402229,False,97
AL121992.1,0.0,0.0032588455,0,0.0034035405,0.0034490307,0.98681074,False,44
DDI2,0.0,0.11619336,0,0.12411255,0.13017446,0.9534324,False,1076
PLEKHM2,0.0,0.10075264,0,0.105658405,0.11248965,0.9392723,False,981
SLC25A34,0.0,0.006672874,0,0.006783793,0.0071366215,0.9505608,False,84
FBLIM1,0.0,0.08104438,0,0.08798053,0.09001391,0.97741044,False,680
UQCRHL,0.0,0.08112197,0,0.08680403,0.09010254,0.96339166,False,889
AL450998.2,0.0,0.22373526,0,0.24204534,0.2612946,0.9263312,False,2199
SPEN,0.0,0.19731534,0,0.21720482,0.22761893,0.9542476,False,1764
ZBTB17,0.0,0.15370888,0,0.15903027,0.17408773,0.91350657,False,1569
SRARP,0.0,0.028437305,0,0.033526886,0.031266887,1.0722809,False,490
CLCNKA,0.0,0.00065952825,0,0.0006591188,0.00068080606,0.96814483,False,8
CLCNKB,0.0,0.008030727,0,0.008121732,0.008602258,0.9441396,False,75
FAM131C,1.0,0.06498293,1,0.083032146,0.07177146,1.1568965,True,345
EPHA2,0.0,0.10533054,0,0.1251999,0.11773349,1.0634179,False,845
ARHGEF19,0.0,0.051055245,0,0.05481324,0.05625508,0.9743696,False,469
CPLANE2,0.0,0.029252017,0,0.029794142,0.0321756,0.9259855,False,270
FBXO42,0.0,0.14032434,0,0.14663227,0.15826043,0.9265252,False,1404
SZRD1,0.0,0.7047641,0,0.89323974,0.9789105,0.9124836,False,4808
SPATA21,0.0,0.0009310987,0,0.00093026785,0.00096519425,0.9638141,False,7
NECAP2,0.0,0.27789417,0,0.3004634,0.3316402,0.9059921,False,2331
LINC01772,0.0,0.0060521415,0,0.0060157464,0.006467155,0.9301998,False,68
AL137802.2,0.0,0.09881285,0,0.10294175,0.11026145,0.9336151,False,1155
AL137802.1,0.0,0.0007371198,0,0.000736605,0.00076185504,0.96685725,False,5
LINC01783,0.0,0.0015130354,0,0.0015108048,0.0015806197,0.9558306,False,8
NBPF1,0.0,0.37220672,0,0.48314446,0.46039194,1.0494199,False,3584
AL137798.1,0.0,0.0013190565,0,0.0013173677,0.0013749569,0.95811564,False,17
CROCC,0.0,0.13842334,0,0.14906326,0.15602079,0.95540637,False,1575
BX284668.2,0.0,0.0010086902,0,0.0010853065,0.0010469062,1.0366797,False,8
BX284668.5,0.0,0.025760397,0,0.027968772,0.028280905,0.9889631,False,227
BX284668.6,0.0,0.008961825,0,0.009269828,0.009615086,0.964092,False,98
MFAP2,0.0,0.8675124,0,1.2243862,1.2729257,0.96186775,False,6213
ATP13A2,0.0,0.21655804,0,0.23127732,0.2520569,0.91756004,False,1872
SDHB,0.0,0.32305247,0,0.35161754,0.39224762,0.89641726,False,2766
PADI2,0.0,0.0005043451,0,0.0005041103,0.0005189628,0.9713805,False,3
RCC2,0.0,0.44886717,0,0.55862683,0.5710026,0.97832626,False,3452
ARHGEF10L,0.0,0.062344816,0,0.06373664,0.068810195,0.9262674,False,612
IGSF21,1.0,0.07565177,1,0.12238522,0.08385032,1.4595678,True,487
KLHDC7A,0.0,0.00065952825,0,0.0006591188,0.00068080606,0.96814483,False,8
ALDH4A1,0.0,0.05706859,0,0.058779906,0.06290863,0.9343695,False,542
IFFO2,0.0,0.009078212,0,0.009228931,0.009741929,0.94734114,False,88
UBR4,0.0,0.1848231,0,0.20234734,0.21200143,0.9544622,False,1641
AL035413.1,0.0,0.059706703,0,0.06359307,0.065855145,0.96565074,False,646
EMC1,0.0,0.07805711,0,0.079571255,0.086599395,0.91884303,False,791
MRTO4,0.0,0.32778555,0,0.38461843,0.39869297,0.9646983,False,2671
AKR7A3,0.0,0.0053926134,0,0.005363741,0.005753278,0.93229306,False,63
AKR7A2,0.0,0.91953754,0,1.2046992,1.3728875,0.877493,False,6132
PQLC2,0.0,0.12360335,0,0.1278836,0.1387704,0.9215481,False,1153
CAPZB,0.0,1.4748603,0,2.2284272,2.6004438,0.8569411,False,7728
MINOS1,0.0,2.059862,0,4.0218287,4.2115607,0.95494974,False,8458
NBL1,0.0,0.062538795,0,0.07088991,0.06902775,1.026977,False,670
OTUD3,0.0,0.07778554,0,0.084075265,0.08628891,0.97434616,False,657
UBXN10-AS1,0.0,0.020988517,0,0.023187011,0.022939395,1.0107943,False,261
UBXN10,0.0,0.015712291,0,0.01624196,0.01705332,0.9524222,False,214
VWA5B1,0.0,0.008418684,0,0.0085809175,0.0090235965,0.950942,False,147
CAMK2N1,0.0,0.4622517,0,0.6541715,0.59086144,1.1071488,False,3786
MUL1,0.0,0.10695996,0,0.109335065,0.11959445,0.91421527,False,1003
FAM43B,0.0,0.008961825,0,0.009269828,0.009615086,0.964092,False,73
PINK1,0.0,0.11669771,0,0.12271477,0.13075705,0.9384945,False,1026
PINK1-AS,0.0,0.0056641838,0,0.0056323195,0.0060473504,0.9313698,False,59
DDOST,0.0,0.61937463,0,0.7838093,0.8351259,0.9385522,False,4495
KIF17,0.0,0.01544072,0,0.015513272,0.016750634,0.9261305,False,157
SH2D5,0.0,0.017341712,0,0.018360747,0.018867413,0.97314596,False,121
