"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"MAPKAPK32",1.33059748841249e-48,0.427052132450541,0.583,0.258,2.94461224185685e-44,"17-MHB_D8","MAPKAPK3"
"CECR2",1.07913495346336e-47,0.550336968328896,0.487,0.21,2.38812565201442e-43,"17-MHB_D8","CECR2"
"PURPL2",1.99255984331291e-46,0.447446609323243,0.646,0.309,4.40953493325146e-42,"17-MHB_D8","PURPL"
"HSPD11",3.43439364189276e-46,0.392254107338285,0.945,0.793,7.60031312950868e-42,"17-MHB_D8","HSPD1"
"FBXO171",5.10725749578063e-46,0.321019442048395,0.428,0.165,1.13023608381625e-41,"17-MHB_D8","FBXO17"
"CRTAP",7.96938419272209e-46,0.396906582562369,0.674,0.328,1.7636247218494e-41,"17-MHB_D8","CRTAP"
"EIF2S31",1.57033891486583e-45,0.469778590944888,0.953,0.724,3.47516001859807e-41,"17-MHB_D8","EIF2S3"
"CDT11",1.91737876505213e-45,0.37259513854477,0.605,0.279,4.24315920706037e-41,"17-MHB_D8","CDT1"
"EIF4B1",3.1305331090461e-45,0.389961727474158,0.925,0.759,6.92786977031902e-41,"17-MHB_D8","EIF4B"
"PDLIM11",4.66382644960588e-45,0.328829038193125,0.401,0.151,1.03210479329778e-40,"17-MHB_D8","PDLIM1"
"PCLAF4",1.21750148283363e-44,0.33903832441842,0.898,0.526,2.69433078151083e-40,"17-MHB_D8","PCLAF"
"AL359504.21",1.88019985677915e-44,0.331380990263862,0.528,0.228,4.16088228305227e-40,"17-MHB_D8","AL359504.2"
"TUBA1C1",4.9325390677785e-44,0.38478921325032,0.656,0.322,1.09157089569938e-39,"17-MHB_D8","TUBA1C"
"EIF3L",5.49532516197097e-44,0.257392039000785,0.996,0.971,1.21611545834417e-39,"17-MHB_D8","EIF3L"
"PPP1CC2",6.01238997680311e-44,0.385952582080785,0.957,0.814,1.33054190186653e-39,"17-MHB_D8","PPP1CC"
"SFRP13",1.04478183000595e-43,0.352118964010286,0.849,0.473,2.31210218980316e-39,"17-MHB_D8","SFRP1"
"HELLS2",1.37070205615368e-43,0.434820201081376,0.733,0.391,3.03336365026808e-39,"17-MHB_D8","HELLS"
"EFNB12",1.61355877236489e-43,0.334976696869227,0.631,0.292,3.5708055632435e-39,"17-MHB_D8","EFNB1"
"CCNB22",1.72452531574607e-43,0.364976801828252,0.731,0.366,3.81637452374606e-39,"17-MHB_D8","CCNB2"
"MT-ND31",3.65358363405244e-43,0.285941356340783,0.955,0.915,8.08538058215805e-39,"17-MHB_D8","MT-ND3"
"HNRNPA1P481",9.98758757311698e-43,0.3421454555776,0.961,0.773,2.21025312993079e-38,"17-MHB_D8","HNRNPA1P48"
"IPO51",1.05745577574697e-42,0.414045064644719,0.809,0.479,2.34014963172805e-38,"17-MHB_D8","IPO5"
"ANKRD18B1",4.97603423151063e-42,0.304617410061917,0.344,0.126,1.1011963754333e-37,"17-MHB_D8","ANKRD18B"
"SEC11A1",1.576746101014e-41,0.304233363926768,0.982,0.88,3.48933912154399e-37,"17-MHB_D8","SEC11A"
"APOBEC3C",6.73313355284431e-41,0.385344113408186,0.269,0.09,1.49004245524444e-36,"17-MHB_D8","APOBEC3C"
"WDR43",1.06313370924361e-40,0.391941609959157,0.346,0.13,2.35271489855612e-36,"17-MHB_D8","WDR43"
"AIF1L2",1.17223384401842e-40,0.346758018345908,0.585,0.274,2.59415349681277e-36,"17-MHB_D8","AIF1L"
"C1QBP1",1.95266961899703e-40,0.377280857276845,0.898,0.697,4.32125786684042e-36,"17-MHB_D8","C1QBP"
"SP51",2.15822614488366e-40,0.290487678264694,0.312,0.111,4.77615445862755e-36,"17-MHB_D8","SP5"
"EGR1",3.85885579857321e-40,0.542366607522729,0.32,0.119,8.53964788224251e-36,"17-MHB_D8","EGR1"
"SLC25A51",1.24229253990572e-39,0.307986731161018,0.972,0.856,2.74919339081136e-35,"17-MHB_D8","SLC25A5"
"MTHFD22",3.22516589969855e-39,0.34076497053677,0.633,0.31,7.1372921360329e-35,"17-MHB_D8","MTHFD2"
"CREG1",4.37733788124468e-39,0.277571120393327,0.523,0.231,9.68704873119447e-35,"17-MHB_D8","CREG1"
"LSM41",5.14859713264006e-39,0.300013733971799,0.976,0.89,1.13938454545324e-34,"17-MHB_D8","LSM4"
"ARL21",1.95655414938566e-38,0.381374841039158,0.896,0.68,4.32985433259047e-34,"17-MHB_D8","ARL2"
"AC005921.2",3.06780469457227e-38,0.473144260732116,0.367,0.15,6.78905178908844e-34,"17-MHB_D8","AC005921.2"
"LDHB",4.74415951478979e-38,0.2573280060974,0.996,0.964,1.04988250062298e-33,"17-MHB_D8","LDHB"
"EPOP1",5.11108611234013e-38,0.266165371197274,0.275,0.095,1.13108335666087e-33,"17-MHB_D8","EPOP"
"RCC11",1.15574734093735e-37,0.288879435805599,0.473,0.205,2.55766886549436e-33,"17-MHB_D8","RCC1"
"PHGDH1",1.36709201368771e-37,0.352197829044872,0.735,0.4,3.02537462629091e-33,"17-MHB_D8","PHGDH"
"SLC25A262",1.75028465696192e-37,0.359131625935769,0.591,0.291,3.87337994585674e-33,"17-MHB_D8","SLC25A26"
"RPL39L1",4.7994352484412e-37,0.432504717043646,0.688,0.374,1.06211502048004e-32,"17-MHB_D8","RPL39L"
"CHP11",6.5007908574086e-37,0.443114550448957,0.701,0.398,1.43862501674452e-32,"17-MHB_D8","CHP1"
"BCAT12",7.06637310250514e-37,0.314811268121154,0.723,0.377,1.56378836758439e-32,"17-MHB_D8","BCAT1"
"RBPMS1",1.66129469502119e-36,0.337590606046483,0.548,0.255,3.67644516008189e-32,"17-MHB_D8","RBPMS"
"KATNAL21",1.05483228569757e-35,0.257982442569297,0.324,0.122,2.33434384824872e-31,"17-MHB_D8","KATNAL2"
"MCM4",4.64618681888217e-35,0.25222124384601,0.405,0.169,1.02820114301862e-30,"17-MHB_D8","MCM4"
"CDCA71",1.18314673629658e-34,0.273777980297154,0.454,0.203,2.61830372742433e-30,"17-MHB_D8","CDCA7"
"MCM31",1.183703290243e-34,0.31456364833792,0.546,0.26,2.61953538130776e-30,"17-MHB_D8","MCM3"
"CCDC152",1.54423831949821e-34,0.294011460748136,0.269,0.097,3.41739940104953e-30,"17-MHB_D8","CCDC152"
"SLC50A1",2.00147833026968e-34,0.255736879743857,0.363,0.147,4.42927154488681e-30,"17-MHB_D8","SLC50A1"
"ABRACL",2.1806189594087e-34,0.339498119172683,0.882,0.596,4.82570975717146e-30,"17-MHB_D8","ABRACL"
"GIGYF1",8.30054736826959e-34,0.361649475733219,0.411,0.183,1.83691113259806e-29,"17-MHB_D8","GIGYF1"
"EBPL1",1.05663594729687e-33,0.368197844047503,0.837,0.57,2.33833535136797e-29,"17-MHB_D8","EBPL"
"ARPC1B1",1.56225080663615e-33,0.281183085005789,0.332,0.134,3.45726103508579e-29,"17-MHB_D8","ARPC1B"
"SALL21",1.75605393189051e-33,0.332080106138553,0.747,0.416,3.88614735127369e-29,"17-MHB_D8","SALL2"
"SNHG81",4.96476586562722e-33,0.379729929978408,0.768,0.497,1.0987026860633e-28,"17-MHB_D8","SNHG8"
"EIF3H1",1.02827552099289e-32,0.253739821088676,0.978,0.92,2.27557372795727e-28,"17-MHB_D8","EIF3H"
"TAF1D1",1.81838811080337e-32,0.337064554699467,0.776,0.475,4.02409288920786e-28,"17-MHB_D8","TAF1D"
"DDB21",1.84192488199774e-32,0.284534105648222,0.468,0.213,4.076179763861e-28,"17-MHB_D8","DDB2"
"PRPS2",5.21639077987519e-32,0.269731653267213,0.305,0.119,1.15438727958638e-27,"17-MHB_D8","PRPS2"
"TKT1",2.83634544131921e-31,0.317666550085018,0.941,0.811,6.27683246163942e-27,"17-MHB_D8","TKT"
"SND1",4.93120090960283e-31,0.304975605868591,0.741,0.412,1.09127476129511e-26,"17-MHB_D8","SND1"
"CYYR12",8.03057657185435e-31,0.306306851813529,0.684,0.368,1.77716659535137e-26,"17-MHB_D8","CYYR1"
"SLC16A1-AS11",5.19816996855411e-30,0.25012520042206,0.358,0.153,1.15035501404103e-25,"17-MHB_D8","SLC16A1-AS1"
"FANCD2",5.62669816652922e-30,0.376653243288176,0.305,0.128,1.24518830425292e-25,"17-MHB_D8","FANCD2"
"ATAD51",1.3797939126621e-29,0.280494262586875,0.352,0.152,3.05348392872123e-25,"17-MHB_D8","ATAD5"
"ANKRD40",1.48245978215799e-29,0.385650629291614,0.473,0.235,3.28068349791563e-25,"17-MHB_D8","ANKRD40"
"HAUS41",3.82481813054776e-29,0.267471879778946,0.334,0.143,8.4643225229022e-25,"17-MHB_D8","HAUS4"
"ZDHHC121",4.61825178993219e-29,0.306997409084173,0.568,0.295,1.02201912111199e-24,"17-MHB_D8","ZDHHC12"
"MRPS271",4.78248573482768e-29,0.266791498519235,0.65,0.347,1.05836409311736e-24,"17-MHB_D8","MRPS27"
"BOC1",7.67099251021066e-29,0.275174933628525,0.293,0.119,1.69759064250962e-24,"17-MHB_D8","BOC"
"MT-ND61",1.46188599309572e-28,0.317916831648393,0.627,0.341,3.23515370272083e-24,"17-MHB_D8","MT-ND6"
"QPRT1",2.16681202131708e-28,0.308373551983217,0.778,0.476,4.79515500317469e-24,"17-MHB_D8","QPRT"
"BCL2L121",2.514816159779e-28,0.318545367492229,0.703,0.393,5.56528816159092e-24,"17-MHB_D8","BCL2L12"
"TIMM8A",3.0177675123622e-28,0.267991610809203,0.383,0.173,6.67831950485754e-24,"17-MHB_D8","TIMM8A"
"GYPC1",3.03391373608921e-28,0.305772740171044,0.635,0.368,6.71405109796542e-24,"17-MHB_D8","GYPC"
"GPATCH4",3.53320142421817e-28,0.304879202911224,0.399,0.185,7.8189747517948e-24,"17-MHB_D8","GPATCH4"
"FAM107A",4.164916970891e-28,0.293927672318807,0.305,0.127,9.21696125658179e-24,"17-MHB_D8","FAM107A"
"SUMF2",4.19217607710909e-28,0.283248212911166,0.644,0.344,9.27728565864241e-24,"17-MHB_D8","SUMF2"
"FOXB12",4.30863304343651e-28,0.269428202757323,0.605,0.32,9.53500492512499e-24,"17-MHB_D8","FOXB1"
"UCHL3",5.04873768823923e-28,0.252421581021766,0.511,0.253,1.11728565040734e-23,"17-MHB_D8","UCHL3"
"SLC37A41",6.77994433585594e-28,0.256113112802943,0.44,0.209,1.50040168152492e-23,"17-MHB_D8","SLC37A4"
"C1orf541",8.32529408718417e-28,0.261484627701911,0.344,0.15,1.84238758149386e-23,"17-MHB_D8","C1orf54"
"CTNNAL12",9.86213944285678e-28,0.280910962070643,0.672,0.376,2.1824914587042e-23,"17-MHB_D8","CTNNAL1"
"TP531",1.00505473614101e-27,0.314729998168631,0.617,0.34,2.22418613108006e-23,"17-MHB_D8","TP53"
"PNPLA4",1.15129993887417e-27,0.271821534604601,0.652,0.358,2.54782676472854e-23,"17-MHB_D8","PNPLA4"
"PYCR11",5.31533020036851e-27,0.300184256320558,0.593,0.329,1.17628257334155e-22,"17-MHB_D8","PYCR1"
"SNHG151",1.2573115346461e-26,0.252510414358751,0.509,0.254,2.78243042617181e-22,"17-MHB_D8","SNHG15"
"MSH61",1.35898777275032e-26,0.252001375456488,0.479,0.239,3.00743994109646e-22,"17-MHB_D8","MSH6"
"GNAI2",3.91100814374674e-26,0.312212827191706,0.87,0.632,8.65506102211153e-22,"17-MHB_D8","GNAI2"
"NOB11",6.55457477708603e-26,0.263191431827702,0.674,0.383,1.45052739816914e-21,"17-MHB_D8","NOB1"
"AGTRAP",8.00863399624097e-25,0.264453728870361,0.53,0.284,1.77231070336813e-20,"17-MHB_D8","AGTRAP"
"APRT1",1.6946000891479e-24,0.280117059416324,0.872,0.696,3.75014999728429e-20,"17-MHB_D8","APRT"
"EIF4EBP13",1.83054960697706e-24,0.305534087674031,0.784,0.541,4.05100628024023e-20,"17-MHB_D8","EIF4EBP1"
"AMD12",2.74771379375278e-24,0.257067015075406,0.772,0.465,6.0806906255749e-20,"17-MHB_D8","AMD1"
"BIRC52",2.94587309326482e-24,0.293644041934352,0.701,0.413,6.51921715539504e-20,"17-MHB_D8","BIRC5"
"PRKDC1",3.39196652521854e-24,0.285911521526411,0.756,0.468,7.50642192030862e-20,"17-MHB_D8","PRKDC"
"ARID3A3",3.78229535755626e-24,0.284488100802116,0.694,0.403,8.37021962627201e-20,"17-MHB_D8","ARID3A"
"HPS11",4.41723062571246e-24,0.255569211070581,0.269,0.114,9.77533137470167e-20,"17-MHB_D8","HPS1"
"NAA15",6.51676292870875e-24,0.262861462816591,0.523,0.272,1.44215963612325e-19,"17-MHB_D8","NAA15"
"SSR31",8.75223072731755e-24,0.282947509730553,0.845,0.607,1.93686865995537e-19,"17-MHB_D8","SSR3"
"HSP90AB1",9.91466398311422e-24,0.264950169950539,0.994,0.968,2.19411513946318e-19,"17-MHB_D8","HSP90AB1"
"C19orf482",1.17906538453685e-23,0.271199427963316,0.79,0.529,2.60927169598006e-19,"17-MHB_D8","C19orf48"
"MRPL111",1.12416088631883e-22,0.25594229219535,0.864,0.63,2.48776804142357e-18,"17-MHB_D8","MRPL11"
"PAWR",5.31460637002851e-21,0.274227062320518,0.544,0.298,1.17612238968731e-16,"17-MHB_D8","PAWR"
"BAX1",2.42595841423632e-19,0.253329967695407,0.87,0.661,5.36864597070498e-15,"17-MHB_D8","BAX"
"HSPA4",3.24650499948951e-19,0.250059259557389,0.444,0.244,7.18451556387028e-15,"17-MHB_D8","HSPA4"
"EIF3A",6.68767190993537e-19,0.255147885679695,0.825,0.605,1.4799817936687e-14,"17-MHB_D8","EIF3A"
"TRIM59",3.22736498397295e-15,0.274264339437445,0.322,0.175,7.14215870953215e-11,"17-MHB_D8","TRIM59"
"HNRNPH11",8.44554700079922e-15,0.344183112383686,0.876,0.707,1.86899955127687e-10,"17-MHB_D8","HNRNPH1"
"NEUROG1",0,2.77192850856265,0.778,0.018,0,"18-N_Glut_Immature","NEUROG1"
"VXN",0,2.71325634061148,0.702,0.023,0,"18-N_Glut_Immature","VXN"
"RASD11",0,2.37785013847395,0.783,0.063,0,"18-N_Glut_Immature","RASD1"
"NEUROD11",0,2.23871308132956,0.684,0.034,0,"18-N_Glut_Immature","NEUROD1"
"GADD45G4",0,2.21146701477137,0.745,0.103,0,"18-N_Glut_Immature","GADD45G"
"NEUROG21",0,1.93999079940072,0.578,0.049,0,"18-N_Glut_Immature","NEUROG2"
"NHLH13",0,1.85057176160106,0.667,0.044,0,"18-N_Glut_Immature","NHLH1"
"EBF2",0,1.67760513110184,0.545,0.013,0,"18-N_Glut_Immature","EBF2"
"NEUROD41",0,1.65877018426079,0.556,0.024,0,"18-N_Glut_Immature","NEUROD4"
"PRMT81",2.49738564466666e-272,1.37249389160693,0.54,0.074,5.52671443164731e-268,"18-N_Glut_Immature","PRMT8"
"DLL1",3.67577827560131e-270,1.78343603865674,0.604,0.096,8.1344973239057e-266,"18-N_Glut_Immature","DLL1"
"PPP1R171",3.45157939588034e-267,1.46563445324031,0.376,0.035,7.63834520308319e-263,"18-N_Glut_Immature","PPP1R17"
"INSM13",1.08038683137399e-235,1.29889628285918,0.52,0.075,2.39089605783063e-231,"18-N_Glut_Immature","INSM1"
"CBFA2T23",1.02795969663859e-227,1.55953716537336,0.722,0.164,2.27487480866119e-223,"18-N_Glut_Immature","CBFA2T2"
"PHLDA13",3.48532742943399e-224,1.60705149805332,0.826,0.217,7.71302960133743e-220,"18-N_Glut_Immature","PHLDA1"
"ST183",3.29233402072681e-220,1.04848656518678,0.419,0.05,7.28593518786844e-216,"18-N_Glut_Immature","ST18"
"HES62",2.74906549653395e-210,2.33834683966121,0.98,0.699,6.08368194382963e-206,"18-N_Glut_Immature","HES6"
"MFNG",2.35027671809291e-201,1.01015005679962,0.402,0.052,5.20116237713962e-197,"18-N_Glut_Immature","MFNG"
"SRRM45",1.09765519779175e-200,1.25821948631953,0.578,0.104,2.42911095271315e-196,"18-N_Glut_Immature","SRRM4"
"ELAVL25",2.99136097018332e-181,1.33093439816389,0.821,0.255,6.61988182701569e-177,"18-N_Glut_Immature","ELAVL2"
"ONECUT11",4.78518560706563e-169,0.996053348572403,0.328,0.041,1.05896157484362e-164,"18-N_Glut_Immature","ONECUT1"
"PCBP44",7.84323620550827e-166,1.39777040239847,0.972,0.698,1.73570817227898e-161,"18-N_Glut_Immature","PCBP4"
"IGFBPL1",2.80423431140572e-158,0.804449044465865,0.265,0.029,6.20577053114085e-154,"18-N_Glut_Immature","IGFBPL1"
"SIM11",3.58039399187733e-157,0.90319237896728,0.313,0.039,7.92341190402453e-153,"18-N_Glut_Immature","SIM1"
"LINC005994",4.85053502414565e-154,1.06824582787752,0.49,0.094,1.07342340084343e-149,"18-N_Glut_Immature","LINC00599"
"TRMT9B",2.13388602629861e-153,0.916666591390392,0.341,0.049,4.72228977619883e-149,"18-N_Glut_Immature","TRMT9B"
"TAGLN35",1.27306728400081e-149,1.35585776735255,0.939,0.519,2.81729789949379e-145,"18-N_Glut_Immature","TAGLN3"
"RHBDL3",1.48497865739853e-149,0.739398880885857,0.26,0.029,3.28625776882294e-145,"18-N_Glut_Immature","RHBDL3"
"RGS16",2.95441686046763e-148,1.28034993705962,0.328,0.047,6.53812451221486e-144,"18-N_Glut_Immature","RGS16"
"CPLX21",2.52629378448577e-147,0.981449477875426,0.28,0.034,5.59068814506701e-143,"18-N_Glut_Immature","CPLX2"
"ASCL14",8.9339244571137e-145,1.35815109660552,0.639,0.167,1.97707748235926e-140,"18-N_Glut_Immature","ASCL1"
"EBF33",2.53528970125749e-140,0.828591509814097,0.419,0.074,5.61059610888282e-136,"18-N_Glut_Immature","EBF3"
"DLL35",5.58175927057209e-125,1.38552022780685,0.646,0.213,1.2352433265776e-120,"18-N_Glut_Immature","DLL3"
"MIAT5",1.01522374655483e-122,1.38234559852748,0.917,0.535,2.24669015112584e-118,"18-N_Glut_Immature","MIAT"
"SPSB43",6.29860481486206e-122,1.15137289224713,0.682,0.244,1.39388124552897e-117,"18-N_Glut_Immature","SPSB4"
"TFDP23",2.46460616914739e-121,1.14532740647842,0.902,0.551,5.45417345232318e-117,"18-N_Glut_Immature","TFDP2"
"FAM110A3",1.47876714874526e-120,1.16187445758664,0.545,0.148,3.27251170017326e-116,"18-N_Glut_Immature","FAM110A"
"CKB3",1.05078760259808e-117,1.07729095783668,0.995,0.964,2.32539296454955e-113,"18-N_Glut_Immature","CKB"
"EBF14",6.37197133118868e-111,0.784526734766106,0.437,0.093,1.41011725559205e-106,"18-N_Glut_Immature","EBF1"
"PLK31",7.30736640977862e-109,1.0339963920611,0.444,0.106,1.61712018648401e-104,"18-N_Glut_Immature","PLK3"
"KLHDC8A4",5.14256720990681e-108,1.22866976995336,0.795,0.373,1.13805012355238e-103,"18-N_Glut_Immature","KLHDC8A"
"DOK51",7.20532497340759e-106,1.4128726070944,0.432,0.104,1.5945384166151e-101,"18-N_Glut_Immature","DOK5"
"PCDH171",1.41794437165764e-100,1.20454223657812,0.402,0.094,3.13791089447836e-96,"18-N_Glut_Immature","PCDH17"
"DCX5",6.51166532979758e-95,0.823808304161761,0.927,0.458,1.4410315374842e-90,"18-N_Glut_Immature","DCX"
"KALRN3",4.61099885613274e-94,0.888303991000834,0.46,0.123,1.02041404686217e-89,"18-N_Glut_Immature","KALRN"
"RHOU2",2.76850168754737e-83,1.01286157804279,0.54,0.189,6.12669423454233e-79,"18-N_Glut_Immature","RHOU"
"LINC023813",1.49857999224917e-79,1.29270154249175,0.47,0.153,3.31635752284742e-75,"18-N_Glut_Immature","LINC02381"
"PHF21B5",1.9762502245464e-79,0.829349740859654,0.46,0.137,4.37344174692119e-75,"18-N_Glut_Immature","PHF21B"
"ELAVL35",5.57397120989925e-78,0.887513325633254,0.765,0.361,1.2335198287507e-73,"18-N_Glut_Immature","ELAVL3"
"STMN15",1.51225286840345e-77,0.587910498128989,0.997,0.993,3.34661559777683e-73,"18-N_Glut_Immature","STMN1"
"PRDX12",1.84747434633807e-77,0.845368697808284,0.96,0.842,4.08846072844615e-73,"18-N_Glut_Immature","PRDX1"
"IGDCC32",1.07997789794937e-75,0.905047146284833,0.937,0.77,2.38999108816194e-71,"18-N_Glut_Immature","IGDCC3"
"MAP1A5",1.39531808224101e-75,0.989200763628934,0.611,0.255,3.08783891599936e-71,"18-N_Glut_Immature","MAP1A"
"AC010931.22",6.84118575850258e-75,0.751604741244701,0.303,0.066,1.51395440835662e-70,"18-N_Glut_Immature","AC010931.2"
"BTBD173",9.09033226317664e-75,1.05576010967997,0.588,0.244,2.01169052984099e-70,"18-N_Glut_Immature","BTBD17"
"POU3F22",2.28757192075467e-66,0.839417165697436,0.798,0.466,5.06239666063009e-62,"18-N_Glut_Immature","POU3F2"
"TBPL13",9.63147905676589e-65,0.827849958858603,0.813,0.528,2.13144631526229e-60,"18-N_Glut_Immature","TBPL1"
"SCG35",1.25742791275256e-64,0.917807103215757,0.568,0.225,2.78268797092141e-60,"18-N_Glut_Immature","SCG3"
"LHX52",2.08116552383248e-64,0.6475102007541,0.263,0.058,4.60561930424128e-60,"18-N_Glut_Immature","LHX5"
"H3F3B3",2.40980725820515e-64,0.434779374012112,1,0.998,5.332903462408e-60,"18-N_Glut_Immature","H3F3B"
"PPP1R14C1",7.78819516563059e-63,1.03821550877822,0.54,0.223,1.72352759015405e-58,"18-N_Glut_Immature","PPP1R14C"
"NPTX2",9.42835284249483e-62,1.13797864282122,0.51,0.214,2.08649448404411e-57,"18-N_Glut_Immature","NPTX2"
"ZBTB18",2.19441309862885e-57,0.667333322329207,0.293,0.078,4.85623618726565e-53,"18-N_Glut_Immature","ZBTB18"
"CAMKV5",1.06140195436497e-55,0.768719325688475,0.407,0.142,2.34888252500968e-51,"18-N_Glut_Immature","CAMKV"
"MLLT116",5.3116280484004e-55,0.303224649677662,0.995,0.945,1.17546328711101e-50,"18-N_Glut_Immature","MLLT11"
"VLDLR1",3.83955392327253e-53,0.693416610736432,0.308,0.09,8.49693283220211e-49,"18-N_Glut_Immature","VLDLR"
"TMEM1632",7.52962287537071e-53,0.702580292130419,0.285,0.076,1.66630554231954e-48,"18-N_Glut_Immature","TMEM163"
"SOX114",1.00858860861445e-52,0.675032467912344,0.972,0.889,2.23200659086378e-48,"18-N_Glut_Immature","SOX11"
"SINHCAF3",1.11492214878205e-52,0.609087898512614,0.881,0.653,2.46732271525468e-48,"18-N_Glut_Immature","SINHCAF"
"MAPKAPK21",1.39822103362969e-52,0.813661650203217,0.51,0.221,3.0942631474225e-48,"18-N_Glut_Immature","MAPKAPK2"
"NKAIN43",4.85786356872161e-52,0.776279133683409,0.737,0.449,1.07504520775809e-47,"18-N_Glut_Immature","NKAIN4"
"UBE2L63",2.71308679013109e-51,0.688362317332455,0.854,0.615,6.00406106656011e-47,"18-N_Glut_Immature","UBE2L6"
"PCSK23",4.65364424623446e-51,0.646566944744708,0.275,0.073,1.02985147169169e-46,"18-N_Glut_Immature","PCSK2"
"MYCL1",1.36539253760269e-50,0.821208260156122,0.447,0.183,3.02161368571475e-46,"18-N_Glut_Immature","MYCL"
"TP53INP21",2.02299635097664e-50,0.602072972106586,0.255,0.066,4.4768909247113e-46,"18-N_Glut_Immature","TP53INP2"
"CDC42EP2",1.26567630037512e-49,0.650131525901694,0.258,0.07,2.80094165273015e-45,"18-N_Glut_Immature","CDC42EP2"
"LMO11",1.78137808475244e-49,0.838289780272908,0.399,0.146,3.94218970155715e-45,"18-N_Glut_Immature","LMO1"
"GLUL1",5.76277269511193e-49,0.684212854900735,0.859,0.682,1.27530159742827e-44,"18-N_Glut_Immature","GLUL"
"ELAVL45",4.8855133803825e-48,0.793317798298418,0.672,0.366,1.08116411107865e-43,"18-N_Glut_Immature","ELAVL4"
"RNF1654",2.51039543543498e-47,0.730709081398373,0.619,0.331,5.55550509861762e-43,"18-N_Glut_Immature","RNF165"
"CCNI5",1.38147729432815e-46,0.272340897981386,1,0.995,3.05720925234819e-42,"18-N_Glut_Immature","CCNI"
"EHBP11",2.46610225548617e-46,0.826704479333482,0.576,0.286,5.4574842913909e-42,"18-N_Glut_Immature","EHBP1"
"COTL11",2.70410893724493e-46,0.73222987580914,0.955,0.815,5.98419307812302e-42,"18-N_Glut_Immature","COTL1"
"NUAK12",1.06789353024203e-45,0.734855803552077,0.389,0.15,2.36324838242562e-41,"18-N_Glut_Immature","NUAK1"
"BTG14",8.04050908059487e-45,0.571133531321909,0.965,0.871,1.77936465953564e-40,"18-N_Glut_Immature","BTG1"
"CDKN1C4",6.46737159173702e-44,0.832245259872138,0.578,0.31,1.4312293332514e-39,"18-N_Glut_Immature","CDKN1C"
"BASP15",2.53179852442135e-43,0.373601096731242,0.967,0.919,5.60287013454445e-39,"18-N_Glut_Immature","BASP1"
"BTG21",2.58252787096405e-43,0.84320763137755,0.583,0.309,5.71513417844345e-39,"18-N_Glut_Immature","BTG2"
"SLC25A61",7.82588500083259e-43,0.30119120361633,0.997,0.988,1.73186835068425e-38,"18-N_Glut_Immature","SLC25A6"
"SOX31",1.01023022647004e-42,0.989525354096133,0.477,0.226,2.2356394911782e-38,"18-N_Glut_Immature","SOX3"
"ONECUT23",2.37415666318016e-41,0.63023852268078,0.313,0.104,5.2540086956177e-37,"18-N_Glut_Immature","ONECUT2"
"CCNG21",2.81919209937232e-39,0.691964810240657,0.674,0.421,6.23887211591093e-35,"18-N_Glut_Immature","CCNG2"
"RCOR21",1.42311627806792e-38,0.639542148037746,0.434,0.193,3.14935632336432e-34,"18-N_Glut_Immature","RCOR2"
"EPHA42",1.27208548473705e-37,0.602016865191584,0.326,0.121,2.8151251777231e-33,"18-N_Glut_Immature","EPHA4"
"TP53I113",6.93477503727958e-37,0.688529922338872,0.53,0.279,1.53466571574997e-32,"18-N_Glut_Immature","TP53I11"
"DNAJC125",1.39696775484224e-36,0.40333032912449,0.384,0.151,3.09148964146588e-32,"18-N_Glut_Immature","DNAJC12"
"TMSB4X3",1.73374445669883e-36,0.442861307423813,1,1,3.83677648267451e-32,"18-N_Glut_Immature","TMSB4X"
"CDC25B1",2.68328087586417e-36,0.808753700858552,0.414,0.186,5.93810057828742e-32,"18-N_Glut_Immature","CDC25B"
"SH3BGRL32",4.06822550223082e-36,0.746347298574468,0.919,0.884,9.0029830364368e-32,"18-N_Glut_Immature","SH3BGRL3"
"PITX22",8.15757200332154e-36,0.641927791885417,0.298,0.104,1.80527068433506e-31,"18-N_Glut_Immature","PITX2"
"TNFRSF192",9.97714305648437e-36,0.637202488455558,0.414,0.183,2.20794175839999e-31,"18-N_Glut_Immature","TNFRSF19"
"MEIS25",1.23671595257534e-35,0.676215448797376,0.591,0.353,2.73685240304923e-31,"18-N_Glut_Immature","MEIS2"
"LIMD22",2.66510661187396e-35,0.5668474718421,0.818,0.639,5.89788093207708e-31,"18-N_Glut_Immature","LIMD2"
"HNRNPA12",3.71874075686848e-35,0.27536581190247,1,0.998,8.22957329494994e-31,"18-N_Glut_Immature","HNRNPA1"
"CELF35",4.53148389024427e-35,0.460473445418541,0.394,0.157,1.00281738491106e-30,"18-N_Glut_Immature","CELF3"
"TRAF43",6.95906555513406e-35,0.606687622289155,0.755,0.532,1.54004120735117e-30,"18-N_Glut_Immature","TRAF4"
"FGD4",8.74018687443888e-35,0.64525507792587,0.391,0.174,1.93420335531332e-30,"18-N_Glut_Immature","FGD4"
"E2F1",1.29804763608974e-34,0.800905335384771,0.321,0.127,2.87257941866659e-30,"18-N_Glut_Immature","E2F1"
"CDC42EP43",2.12450411791196e-34,0.627290225198427,0.548,0.303,4.70152761293917e-30,"18-N_Glut_Immature","CDC42EP4"
"NOVA25",2.35920032915584e-34,0.560630082897673,0.505,0.257,5.22091032842187e-30,"18-N_Glut_Immature","NOVA2"
