"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"AKR1B1",7.42873206297036e-48,0.265481582913194,0.814,0.611,1.64397840553534e-43,"7-MHB_D14","AKR1B1"
"PRDX4",7.60049675229959e-48,0.277657630766067,0.759,0.546,1.6819899312839e-43,"7-MHB_D14","PRDX4"
"ISOC21",1.57764938200144e-47,0.268593562439318,0.678,0.452,3.49133808236919e-43,"7-MHB_D14","ISOC2"
"RRP1B1",2.67444385141716e-47,0.258284200256414,0.503,0.302,5.91854424318618e-43,"7-MHB_D14","RRP1B"
"IMP4",2.82795333780272e-47,0.272203504652601,0.51,0.311,6.25826073655742e-43,"7-MHB_D14","IMP4"
"FBLN12",2.91798721378656e-47,0.267095590573924,0.78,0.543,6.45750570410966e-43,"7-MHB_D14","FBLN1"
"MTHFD1L",8.6018012419196e-47,0.256348094413951,0.281,0.139,1.90357861483681e-42,"7-MHB_D14","MTHFD1L"
"HNRNPD",1.26318028581371e-46,0.262671257459219,0.883,0.716,2.79541797250574e-42,"7-MHB_D14","HNRNPD"
"TPM11",3.67432450787216e-46,0.344924675115574,0.764,0.571,8.1312801359211e-42,"7-MHB_D14","TPM1"
"SLC1A53",4.15217630380547e-46,0.278520941163771,0.288,0.146,9.18876616032151e-42,"7-MHB_D14","SLC1A5"
"PRPS2",8.82192936984918e-46,0.278037385779372,0.258,0.125,1.95229296954762e-41,"7-MHB_D14","PRPS2"
"NASP",1.63777531604921e-45,0.268961577190591,0.83,0.649,3.62439677441689e-41,"7-MHB_D14","NASP"
"ANAPC151",3.76295758377177e-44,0.256234993238983,0.793,0.606,8.32742513288693e-40,"7-MHB_D14","ANAPC15"
"AHCY3",6.87598309059629e-44,0.258769912668799,0.826,0.6,1.52165505794896e-39,"7-MHB_D14","AHCY"
"UBL31",7.00257729315732e-44,0.289036154139062,0.431,0.256,1.54967035497571e-39,"7-MHB_D14","UBL3"
"FAM136A1",7.70317091923799e-44,0.259721616266703,0.798,0.591,1.70471172442737e-39,"7-MHB_D14","FAM136A"
"SLC16A1",2.28947065056898e-43,0.268238569323061,0.488,0.301,5.06659854970915e-39,"7-MHB_D14","SLC16A1"
"PHGDH4",6.29503051330563e-43,0.277382908474657,0.625,0.422,1.39309025259454e-38,"7-MHB_D14","PHGDH"
"GYG12",6.39351469677605e-43,0.265600783241365,0.508,0.317,1.41488480239654e-38,"7-MHB_D14","GYG1"
"EBPL2",1.13407242116711e-42,0.250077635209282,0.819,0.603,2.50970226804281e-38,"7-MHB_D14","EBPL"
"MND14",1.93953198763505e-42,0.264580823412028,0.477,0.292,4.29218428863636e-38,"7-MHB_D14","MND1"
"PIMREG2",3.26143553103794e-42,0.319973871142224,0.509,0.326,7.21755683018696e-38,"7-MHB_D14","PIMREG"
"RUVBL1",1.08153625963191e-41,0.263057475641081,0.521,0.327,2.39343974256542e-37,"7-MHB_D14","RUVBL1"
"ACTA23",1.43241080611463e-41,0.352787130836376,0.352,0.2,3.16992511393167e-37,"7-MHB_D14","ACTA2"
"SIGMAR11",1.7877993198224e-41,0.266788713046866,0.639,0.435,3.95639989476696e-37,"7-MHB_D14","SIGMAR1"
"YBX34",5.89287750575618e-41,0.251800454054508,0.773,0.555,1.30409379202384e-36,"7-MHB_D14","YBX3"
"BCL7C1",6.35426170822985e-41,0.25763487142031,0.649,0.448,1.40619811603127e-36,"7-MHB_D14","BCL7C"
"MRPL36",2.06643674554532e-40,0.253938925286066,0.709,0.512,4.57302451789179e-36,"7-MHB_D14","MRPL36"
"RIDA",1.15009841892116e-39,0.251662036077289,0.512,0.327,2.54516780107253e-35,"7-MHB_D14","RIDA"
"MRPS15",6.66056247774647e-39,0.251079264928475,0.782,0.59,1.47398247632529e-34,"7-MHB_D14","MRPS15"
"RABL61",7.20574473167477e-39,0.25935412498617,0.742,0.542,1.59463130911963e-34,"7-MHB_D14","RABL6"
"CENPU2",1.53138906791421e-38,0.251243139838034,0.481,0.305,3.38896400729415e-34,"7-MHB_D14","CENPU"
"CLSPN1",1.09698175069965e-37,0.266310922425628,0.423,0.261,2.42762061429832e-33,"7-MHB_D14","CLSPN"
"EBLN3P1",5.85418388959793e-37,0.2540216628888,0.389,0.234,1.29553089476802e-32,"7-MHB_D14","EBLN3P"
"POP71",1.37286059586163e-36,0.254473753102087,0.737,0.554,3.03814049864178e-32,"7-MHB_D14","POP7"
"PSAT11",2.86739411128658e-36,0.254590095680039,0.551,0.365,6.34554316827719e-32,"7-MHB_D14","PSAT1"
"POLR3K1",1.8892417461999e-35,0.251224182490589,0.568,0.383,4.18089198434037e-31,"7-MHB_D14","POLR3K"
"GAP435",0,2.76266586365619,0.964,0.173,0,"8-N_Glut","GAP43"
"STMN25",0,2.60497556349081,0.998,0.222,0,"8-N_Glut","STMN2"
"PCP42",0,2.52031885210831,0.295,0.045,0,"8-N_Glut","PCP4"
"LHX5-AS14",0,2.41933878829112,0.805,0.081,0,"8-N_Glut","LHX5-AS1"
"PITX22",0,2.41499059435382,0.801,0.088,0,"8-N_Glut","PITX2"
"GNG35",0,2.37726559945153,0.936,0.18,0,"8-N_Glut","GNG3"
"STMN45",0,2.32346910201642,0.891,0.102,0,"8-N_Glut","STMN4"
"NXPH4",0,2.0831286822481,0.691,0.033,0,"8-N_Glut","NXPH4"
"POU2F25",0,2.0820613566071,0.718,0.055,0,"8-N_Glut","POU2F2"
"DCX7",0,2.07160679321166,0.986,0.385,0,"8-N_Glut","DCX"
"AC010931.23",0,2.06570757268304,0.659,0.044,0,"8-N_Glut","AC010931.2"
"INA5",0,2.03363701677104,0.84,0.123,0,"8-N_Glut","INA"
"RTN15",0,2.0202434695134,0.862,0.265,0,"8-N_Glut","RTN1"
"NRN14",0,2.00812752721042,0.836,0.116,0,"8-N_Glut","NRN1"
"FAM57B6",0,1.96309233583108,0.896,0.223,0,"8-N_Glut","FAM57B"
"ONECUT24",0,1.87439845427228,0.673,0.081,0,"8-N_Glut","ONECUT2"
"THSD7A6",0,1.87238679536008,0.675,0.102,0,"8-N_Glut","THSD7A"
"ADCYAP1",0,1.84873941237561,0.518,0.011,0,"8-N_Glut","ADCYAP1"
"NKX6-21",0,1.81069486346637,0.426,0.051,0,"8-N_Glut","NKX6-2"
"LHX53",0,1.76666468512839,0.572,0.038,0,"8-N_Glut","LHX5"
"LHX12",0,1.7486254041631,0.396,0.016,0,"8-N_Glut","LHX1"
"EBF17",0,1.74600250635093,0.691,0.074,0,"8-N_Glut","EBF1"
"CBLB2",0,1.74447264494678,0.682,0.149,0,"8-N_Glut","CBLB"
"NEFL4",0,1.72389534311949,0.866,0.202,0,"8-N_Glut","NEFL"
"ELAVL37",0,1.70664519938376,0.881,0.267,0,"8-N_Glut","ELAVL3"
"MIAT7",0,1.69660015602106,0.956,0.491,0,"8-N_Glut","MIAT"
"EMX1",0,1.66804024217937,0.377,0.014,0,"8-N_Glut","EMX1"
"MLLT118",0,1.66761107956518,0.998,0.937,0,"8-N_Glut","MLLT11"
"SYT71",0,1.667578053013,0.515,0.024,0,"8-N_Glut","SYT7"
"SNCG4",0,1.66377526574891,0.613,0.055,0,"8-N_Glut","SNCG"
"TAGLN37",0,1.64588919748772,0.952,0.463,0,"8-N_Glut","TAGLN3"
"NEFM4",0,1.63770979773648,0.799,0.154,0,"8-N_Glut","NEFM"
"LINC005997",0,1.63543292536247,0.623,0.063,0,"8-N_Glut","LINC00599"
"DPYSL37",0,1.62512579888916,0.812,0.3,0,"8-N_Glut","DPYSL3"
"SIM11",0,1.59163753203737,0.499,0.028,0,"8-N_Glut","SIM1"
"NSG15",0,1.5787845874236,0.736,0.219,0,"8-N_Glut","NSG1"
"KLHL354",0,1.56004948240845,0.473,0.04,0,"8-N_Glut","KLHL35"
"LHX1-DT2",0,1.55809380818556,0.388,0.016,0,"8-N_Glut","LHX1-DT"
"RAB3A6",0,1.55146068708138,0.693,0.143,0,"8-N_Glut","RAB3A"
"TTC9B5",0,1.52385995579284,0.477,0.035,0,"8-N_Glut","TTC9B"
"UCHL15",0,1.51808581454039,0.87,0.491,0,"8-N_Glut","UCHL1"
"C1QL2",0,1.50188998313663,0.357,0.003,0,"8-N_Glut","C1QL2"
"MAPT5",0,1.49269942484848,0.557,0.101,0,"8-N_Glut","MAPT"
"SCG37",0,1.48474310666248,0.703,0.146,0,"8-N_Glut","SCG3"
"PCDH92",0,1.48472649529684,0.381,0.077,0,"8-N_Glut","PCDH9"
"CELF37",0,1.4800015588675,0.636,0.092,0,"8-N_Glut","CELF3"
"GPM6A6",0,1.47172457896411,0.83,0.376,0,"8-N_Glut","GPM6A"
"ISLR2",0,1.46292860987949,0.391,0.011,0,"8-N_Glut","ISLR2"
"INSM17",0,1.44637856165425,0.483,0.058,0,"8-N_Glut","INSM1"
"SLC17A61",0,1.44208477783315,0.409,0.018,0,"8-N_Glut","SLC17A6"
"ROBO15",0,1.40677412313116,0.564,0.144,0,"8-N_Glut","ROBO1"
"TPD524",0,1.39052883568404,0.514,0.121,0,"8-N_Glut","TPD52"
"ELAVL27",0,1.38697774908047,0.714,0.214,0,"8-N_Glut","ELAVL2"
"ASIC42",0,1.37951504411483,0.348,0.013,0,"8-N_Glut","ASIC4"
"PCSK1N6",0,1.37594622171012,0.89,0.491,0,"8-N_Glut","PCSK1N"
"TUBA1A7",0,1.36484164562519,1,0.99,0,"8-N_Glut","TUBA1A"
"GREM22",0,1.35721386295265,0.388,0.025,0,"8-N_Glut","GREM2"
"KIF5A5",0,1.35151282469442,0.433,0.064,0,"8-N_Glut","KIF5A"
"PAK37",0,1.35094438606182,0.747,0.278,0,"8-N_Glut","PAK3"
"CDKN2D5",0,1.35050313715435,0.621,0.152,0,"8-N_Glut","CDKN2D"
"NOVA16",0,1.34300280140269,0.961,0.742,0,"8-N_Glut","NOVA1"
"NHLH22",0,1.33299289717811,0.291,0.022,0,"8-N_Glut","NHLH2"
"GDAP1L17",0,1.33266149841853,0.678,0.198,0,"8-N_Glut","GDAP1L1"
"TNFRSF192",0,1.33175865716595,0.57,0.181,0,"8-N_Glut","TNFRSF19"
"KLF75",0,1.32801701126563,0.567,0.115,0,"8-N_Glut","KLF7"
"TUBB2A5",0,1.32408558674343,0.888,0.487,0,"8-N_Glut","TUBB2A"
"MAP1B6",0,1.322815214432,0.998,0.972,0,"8-N_Glut","MAP1B"
"TUBB2B7",0,1.32126789335976,1,0.994,0,"8-N_Glut","TUBB2B"
"NSG25",0,1.317601842974,0.369,0.031,0,"8-N_Glut","NSG2"
"AKAP64",0,1.3170394863468,0.412,0.031,0,"8-N_Glut","AKAP6"
"CRMP17",0,1.31393757443266,0.909,0.492,0,"8-N_Glut","CRMP1"
"PLPPR12",0,1.31241253872034,0.333,0.037,0,"8-N_Glut","PLPPR1"
"NCAM16",0,1.3087195434693,0.737,0.266,0,"8-N_Glut","NCAM1"
"SEZ6L25",0,1.30822425646301,0.591,0.155,0,"8-N_Glut","SEZ6L2"
"SYP7",0,1.30776641401092,0.52,0.089,0,"8-N_Glut","SYP"
"PGM2L16",0,1.29370006528646,0.658,0.245,0,"8-N_Glut","PGM2L1"
"AC107886.1",0,1.29324924559654,0.287,0.009,0,"8-N_Glut","AC107886.1"
"EBF35",0,1.29023649577289,0.466,0.056,0,"8-N_Glut","EBF3"
"SEZ6L",0,1.28356085554306,0.373,0.038,0,"8-N_Glut","SEZ6L"
"MAP1LC3A5",0,1.2802092978692,0.58,0.193,0,"8-N_Glut","MAP1LC3A"
"PCBP47",0,1.26893986826903,0.944,0.704,0,"8-N_Glut","PCBP4"
"AC010247.2",0,1.25440019626086,0.307,0.008,0,"8-N_Glut","AC010247.2"
"PHF21B7",0,1.24951375074126,0.542,0.121,0,"8-N_Glut","PHF21B"
"ELAVL47",0,1.24830503147546,0.714,0.297,0,"8-N_Glut","ELAVL4"
"KIF5C6",0,1.24621842494635,0.858,0.504,0,"8-N_Glut","KIF5C"
"NFASC5",0,1.24395074201812,0.447,0.06,0,"8-N_Glut","NFASC"
"PHYHIPL5",0,1.2404620461369,0.438,0.077,0,"8-N_Glut","PHYHIPL"
"GPC27",0,1.2358205493948,0.751,0.338,0,"8-N_Glut","GPC2"
"MAP26",0,1.2292786359484,0.845,0.448,0,"8-N_Glut","MAP2"
"TUBB37",0,1.22862199421869,0.562,0.16,0,"8-N_Glut","TUBB3"
"SEMA6D1",0,1.22590398096279,0.37,0.031,0,"8-N_Glut","SEMA6D"
"ANK25",0,1.22511890708936,0.477,0.101,0,"8-N_Glut","ANK2"
"NDRG45",0,1.22167070726438,0.449,0.068,0,"8-N_Glut","NDRG4"
"RUFY36",0,1.214253646256,0.743,0.329,0,"8-N_Glut","RUFY3"
"SNAP255",0,1.21242140918637,0.371,0.039,0,"8-N_Glut","SNAP25"
"ST187",0,1.20860597995427,0.398,0.044,0,"8-N_Glut","ST18"
"CCDC1845",0,1.20814693527613,0.511,0.14,0,"8-N_Glut","CCDC184"
"ATCAY5",0,1.205287174273,0.482,0.09,0,"8-N_Glut","ATCAY"
"TERF2IP7",0,1.20519136481855,0.732,0.327,0,"8-N_Glut","TERF2IP"
"MIR124-2HG7",0,1.20004962808187,0.664,0.252,0,"8-N_Glut","MIR124-2HG"
"RUNX1T13",0,1.18151211277739,0.395,0.046,0,"8-N_Glut","RUNX1T1"
"CHST8",0,1.17948590265026,0.338,0.028,0,"8-N_Glut","CHST8"
"NHLH15",0,1.16942036313667,0.324,0.047,0,"8-N_Glut","NHLH1"
"RPS6KL15",0,1.16682987754848,0.392,0.058,0,"8-N_Glut","RPS6KL1"
"RUNDC3A5",0,1.15763232946741,0.461,0.072,0,"8-N_Glut","RUNDC3A"
"SOX45",0,1.15701081867824,0.994,0.933,0,"8-N_Glut","SOX4"
"PARP67",0,1.13205108704759,0.508,0.129,0,"8-N_Glut","PARP6"
"SOX117",0,1.12744925649468,0.975,0.898,0,"8-N_Glut","SOX11"
"PCSK1",0,1.12732317333938,0.257,0.01,0,"8-N_Glut","PCSK1"
"DCC6",0,1.12296695397382,0.694,0.258,0,"8-N_Glut","DCC"
"CD247",0,1.11199087813919,0.997,0.971,0,"8-N_Glut","CD24"
"CACNA2D1",0,1.09886403656137,0.322,0.026,0,"8-N_Glut","CACNA2D1"
"TMEM1633",0,1.09692430857189,0.351,0.036,0,"8-N_Glut","TMEM163"
"BASP17",0,1.08822889115681,0.968,0.911,0,"8-N_Glut","BASP1"
"MIR7-3HG4",0,1.0861582929041,0.319,0.039,0,"8-N_Glut","MIR7-3HG"
"OPTN3",0,1.08321751283448,0.366,0.045,0,"8-N_Glut","OPTN"
"NRXN14",0,1.06999579575927,0.342,0.048,0,"8-N_Glut","NRXN1"
"TMSB105",0,1.05364585686701,1,0.999,0,"8-N_Glut","TMSB10"
"RTN25",0,1.04753177141264,0.434,0.1,0,"8-N_Glut","RTN2"
"SRRM47",0,1.03069862737214,0.418,0.069,0,"8-N_Glut","SRRM4"
"ATP1A35",0,1.02349176656927,0.328,0.051,0,"8-N_Glut","ATP1A3"
"TP53INP21",0,1.01467787011685,0.316,0.049,0,"8-N_Glut","TP53INP2"
"CNR11",0,1.00598699984983,0.257,0.023,0,"8-N_Glut","CNR1"
"RTN47",0,0.985658172205352,0.959,0.817,0,"8-N_Glut","RTN4"
"STMN17",0,0.965509422014664,1,0.995,0,"8-N_Glut","STMN1"
"MALAT17",0,0.840610815072195,0.995,0.999,0,"8-N_Glut","MALAT1"
"JPT16",0,0.810308513501846,0.989,0.936,0,"8-N_Glut","JPT1"
"CCNI7",0,0.699979288248636,0.993,0.997,0,"8-N_Glut","CCNI"
"H3F3B7",0,0.618020173268799,0.999,0.998,0,"8-N_Glut","H3F3B"
"ACTG15",1.01953220462419e-306,0.600921197582331,1,1,2.25622476883334e-302,"8-N_Glut","ACTG1"
"GNG27",1.18433929264949e-305,1.22529848147512,0.781,0.428,2.62094285463332e-301,"8-N_Glut","GNG2"
"CNTN21",1.60405555641861e-305,1.14119107200597,0.264,0.036,3.54977494635437e-301,"8-N_Glut","CNTN2"
"ZC2HC1A5",1.19155950358129e-301,1.1669090742602,0.61,0.22,2.6369211814254e-297,"8-N_Glut","ZC2HC1A"
"ATP6V1G25",6.13933465762883e-298,1.12231505005063,0.509,0.147,1.35863475973326e-293,"8-N_Glut","ATP6V1G2"
"PLPPR25",1.96667891273856e-295,1.09977077690902,0.457,0.118,4.35226043389042e-291,"8-N_Glut","PLPPR2"
"VAMP26",2.77015518068604e-294,0.927115674257193,0.916,0.734,6.13035341485821e-290,"8-N_Glut","VAMP2"
"BEX24",3.27005744486233e-292,1.19446332704339,0.821,0.495,7.23663712548034e-288,"8-N_Glut","BEX2"
"CELF46",3.45052228204294e-292,1.12818141728408,0.517,0.147,7.63600581016102e-288,"8-N_Glut","CELF4"
"TRIM363",1.47537027051547e-290,1.0267137412467,0.374,0.079,3.26499440865074e-286,"8-N_Glut","TRIM36"
"RND35",5.54538992350609e-287,1.35322282683155,0.523,0.162,1.2271947900719e-282,"8-N_Glut","RND3"
"CTNND21",7.36504615051033e-287,1.20770023517531,0.446,0.119,1.62988471310794e-282,"8-N_Glut","CTNND2"
"TUBB7",8.85142391763255e-287,0.549474027327451,1,0.998,1.95882011297208e-282,"8-N_Glut","TUBB"
"EPS8L17",4.44584213736466e-286,1.1472881428423,0.616,0.232,9.83864864998799e-282,"8-N_Glut","EPS8L1"
"NAP1L31",6.53673780026892e-283,1.26837247982491,0.423,0.108,1.44658007519951e-278,"8-N_Glut","NAP1L3"
"CALM25",3.04584844985497e-282,0.74507347808398,0.99,0.974,6.74046261952904e-278,"8-N_Glut","CALM2"
"CDK5R15",2.13413405480328e-281,0.959185037224656,0.332,0.064,4.72283866327965e-277,"8-N_Glut","CDK5R1"
"PPP1R15A5",2.06723091879962e-279,1.14210955193741,0.57,0.198,4.57478202330357e-275,"8-N_Glut","PPP1R15A"
"HIP1R1",3.30037693243969e-279,0.994656852291993,0.334,0.066,7.30373415148903e-275,"8-N_Glut","HIP1R"
"RGS42",1.82421686878746e-278,1.05969738022482,0.267,0.04,4.03699193062665e-274,"8-N_Glut","RGS4"
"GDI17",1.78366253422261e-274,0.985005967561881,0.823,0.524,3.94724518823464e-270,"8-N_Glut","GDI1"
"RBFOX27",5.21330226945009e-271,1.08131753974628,0.76,0.414,1.1537037922293e-266,"8-N_Glut","RBFOX2"
"BEX17",4.19774225479231e-270,0.897901936892378,0.913,0.682,9.28960360985537e-266,"8-N_Glut","BEX1"
"ETFB6",4.35548475902258e-269,1.0311378383743,0.864,0.644,9.63868777171696e-265,"8-N_Glut","ETFB"
"MAP45",6.49524165358043e-269,1.23977553593873,0.629,0.264,1.43739697793735e-264,"8-N_Glut","MAP4"
"APLP15",1.25515149362198e-268,1.06059684074061,0.854,0.611,2.77765025538544e-264,"8-N_Glut","APLP1"
"LINC023814",9.74332116574788e-262,1.33696388867454,0.505,0.167,2.15619697398001e-257,"8-N_Glut","LINC02381"
"SNN5",2.32176413031669e-261,1.15123872811567,0.752,0.432,5.13806402039084e-257,"8-N_Glut","SNN"
"CCDC1125",8.82692763393422e-259,1.08535488273808,0.586,0.224,1.95339908538964e-254,"8-N_Glut","CCDC112"
"REEP12",4.29749506086688e-257,0.982715473027413,0.311,0.061,9.5103565696984e-253,"8-N_Glut","REEP1"
"EIF4A26",5.94713992739438e-257,0.746419364458132,0.97,0.909,1.31610206593238e-252,"8-N_Glut","EIF4A2"
"FXYD75",4.8475507810995e-256,1.06635924024277,0.325,0.067,1.07276298785732e-251,"8-N_Glut","FXYD7"
"ACAP37",2.062159938199e-254,1.046391007738,0.519,0.173,4.56355994323439e-250,"8-N_Glut","ACAP3"
"ANK33",7.47219583698147e-252,1.22135125792072,0.469,0.146,1.653596938724e-247,"8-N_Glut","ANK3"
"KAZN3",3.71438591044358e-249,1.20328648634616,0.464,0.145,8.21993601981164e-245,"8-N_Glut","KAZN"
"C4orf485",1.06164814667856e-248,0.680263405719672,0.97,0.941,2.34942734859965e-244,"8-N_Glut","C4orf48"
"RAB6A6",1.24282092823095e-248,1.01398342621597,0.781,0.467,2.7503627141751e-244,"8-N_Glut","RAB6A"
"DAAM15",2.11020118277052e-248,1.08183907071954,0.805,0.505,4.66987521747116e-244,"8-N_Glut","DAAM1"
"PPP2R5B4",5.0392220243318e-244,0.972465690833342,0.354,0.082,1.11517983398463e-239,"8-N_Glut","PPP2R5B"
"EIF1B6",8.7494369947784e-244,0.708986442284128,0.96,0.864,1.93625040694446e-239,"8-N_Glut","EIF1B"
"SCN3B4",1.40534313256299e-240,0.956849226053218,0.326,0.07,3.11002435236189e-236,"8-N_Glut","SCN3B"
"CTNNA2",2.06412891958815e-240,0.77532599269202,0.256,0.044,4.56791729904857e-236,"8-N_Glut","CTNNA2"
"ANXA22",1.26149318495441e-239,1.38219430673577,0.482,0.156,2.79168441830411e-235,"8-N_Glut","ANXA2"
"OLFM15",6.38644702547334e-238,1.07603021419261,0.52,0.184,1.41332072673725e-233,"8-N_Glut","OLFM1"
"KLC16",2.81664987622425e-236,1.08569769538675,0.654,0.311,6.23324617608427e-232,"8-N_Glut","KLC1"
"HIST2H2BE7",1.44810062852754e-234,0.965547694777605,0.505,0.162,3.20464669093145e-230,"8-N_Glut","HIST2H2BE"
"PPP1R1A5",7.66451400664078e-234,1.006653200924,0.522,0.185,1.6961569496696e-229,"8-N_Glut","PPP1R1A"
"FGF12",2.08301609328155e-232,1.15498356246344,0.386,0.105,4.60971461443208e-228,"8-N_Glut","FGF12"
"ARMCX36",1.40261993236253e-227,1.10773887893662,0.664,0.335,3.10399791031828e-223,"8-N_Glut","ARMCX3"
"SYT53",5.89091360635545e-227,0.885688450060585,0.267,0.05,1.30365918108646e-222,"8-N_Glut","SYT5"
"SNRPN5",1.23857170088337e-226,0.595748786744955,0.963,0.933,2.7409591740549e-222,"8-N_Glut","SNRPN"
"GABARAPL17",3.08526859102058e-226,1.01062908605872,0.522,0.189,6.82769939192855e-222,"8-N_Glut","GABARAPL1"
"STXBP15",4.14974392618038e-226,0.9700178581919,0.425,0.128,9.18338330863719e-222,"8-N_Glut","STXBP1"
"CELF55",4.79239010115336e-223,1.08961779749665,0.5,0.182,1.06055592938524e-218,"8-N_Glut","CELF5"
"EIF17",2.10372037693836e-220,0.450334759102948,0.994,0.995,4.65553319416458e-216,"8-N_Glut","EIF1"
"TUBB4A5",9.11119785774491e-220,0.981545663687556,0.461,0.15,2.01630808591895e-215,"8-N_Glut","TUBB4A"
"SARAF4",3.67565350287002e-216,0.721096250482282,0.932,0.823,8.13422120185135e-212,"8-N_Glut","SARAF"
"EIF4G24",3.33572249631825e-215,0.585663895078872,0.971,0.933,7.38195388435228e-211,"8-N_Glut","EIF4G2"
"EPB416",5.84870097596483e-215,1.11486938840921,0.712,0.426,1.29431752598102e-210,"8-N_Glut","EPB41"
"GPHN1",2.83088441408803e-214,1.07007583928457,0.463,0.159,6.2647472083768e-210,"8-N_Glut","GPHN"
"PHLDA14",4.19672233749754e-214,0.825218394045353,0.484,0.157,9.28734653288206e-210,"8-N_Glut","PHLDA1"
"IGSF21",1.22444567506751e-213,1.08508013920419,0.256,0.05,2.7096982789244e-209,"8-N_Glut","IGSF21"
"PBX15",1.04941482590761e-212,0.901601992798081,0.844,0.676,2.32235500973355e-208,"8-N_Glut","PBX1"
"CDKN1C7",2.66195371999172e-212,1.09318493266814,0.612,0.282,5.89090358234168e-208,"8-N_Glut","CDKN1C"
"BLCAP3",3.74533147778614e-212,1.04995604328406,0.654,0.329,8.28841856034073e-208,"8-N_Glut","BLCAP"
"NOS1AP4",5.50087405236725e-211,1.13401043721314,0.34,0.087,1.21734342778887e-206,"8-N_Glut","NOS1AP"
"ACTB4",1.05660813175462e-210,0.481866726015826,0.998,0.997,2.33827379557298e-206,"8-N_Glut","ACTB"
"ATAT16",1.06499860757698e-208,0.955766647714699,0.764,0.493,2.35684191856785e-204,"8-N_Glut","ATAT1"
"ENO25",2.78777266892432e-207,1.05104336262883,0.701,0.392,6.16934091632952e-203,"8-N_Glut","ENO2"
"VAT15",3.64721953307088e-206,0.969806521788507,0.662,0.346,8.07129682668587e-202,"8-N_Glut","VAT1"
"CXADR4",9.84297299428202e-205,0.869357689967986,0.851,0.661,2.17824992363461e-200,"8-N_Glut","CXADR"
"ARL4D1",2.13252384948895e-201,1.16813790927883,0.322,0.082,4.71927527891904e-197,"8-N_Glut","ARL4D"
"TTLL76",2.24970623552353e-201,0.962337176892011,0.546,0.221,4.97859989921358e-197,"8-N_Glut","TTLL7"
"RPRM",2.4965169459487e-200,1.13495904575544,0.317,0.079,5.52479200138448e-196,"8-N_Glut","RPRM"
"KIF1A6",1.20274807970933e-198,0.988571080055606,0.522,0.208,2.66168150039676e-194,"8-N_Glut","KIF1A"
"CADPS6",5.92710364812029e-198,0.796638170427749,0.519,0.183,1.31166803732902e-193,"8-N_Glut","CADPS"
"YWHAH5",3.02291538324514e-197,0.755654751575929,0.898,0.744,6.6897117431215e-193,"8-N_Glut","YWHAH"
"DMTN2",5.63440800612442e-196,0.821916428867327,0.259,0.054,1.24689449175533e-191,"8-N_Glut","DMTN"
"ATP6V1G17",4.18186891381128e-195,0.524442708025858,0.964,0.951,9.25447590626435e-191,"8-N_Glut","ATP6V1G1"
"FAM241B5",6.68682974218261e-195,1.04203233584538,0.521,0.215,1.47979542194501e-190,"8-N_Glut","FAM241B"
"DDAH23",1.11640327769297e-193,0.590024344284172,0.961,0.92,2.47060045353454e-189,"8-N_Glut","DDAH2"
"NAV15",5.75670658337574e-193,0.937322562899828,0.433,0.148,1.27395916690105e-188,"8-N_Glut","NAV1"
"CADM34",1.58139653022326e-192,0.858018083634656,0.342,0.092,3.49963052138407e-188,"8-N_Glut","CADM3"
"TCEAL74",1.14450049171946e-191,1.39373702823283,0.523,0.228,2.53277958817517e-187,"8-N_Glut","TCEAL7"
"KALRN5",1.21416473189901e-190,0.931024889205658,0.377,0.112,2.6869465516925e-186,"8-N_Glut","KALRN"
"KCNQ1OT15",1.48856348162981e-188,0.883824786870414,0.867,0.675,3.29419098484676e-184,"8-N_Glut","KCNQ1OT1"
"SORBS23",1.51380378182782e-188,1.06846760274737,0.61,0.309,3.35004776918496e-184,"8-N_Glut","SORBS2"
"SRRM31",7.00381644854798e-188,0.828706686778234,0.295,0.071,1.54994458006367e-183,"8-N_Glut","SRRM3"
"TMSB4X7",5.707179037549e-185,0.582319606555321,0.999,1,1.26299872100959e-180,"8-N_Glut","TMSB4X"
"STMN37",1.54056936354295e-184,0.901276646886959,0.708,0.417,3.40928000152055e-180,"8-N_Glut","STMN3"
"IGLON55",1.90659649055876e-184,0.988954903993588,0.545,0.242,4.21929803360654e-180,"8-N_Glut","IGLON5"
"GNAO15",5.26876883711709e-184,0.923357183536729,0.398,0.128,1.16597854365401e-179,"8-N_Glut","GNAO1"
"DST5",1.06617823330295e-183,0.986477178622351,0.683,0.403,2.35945243029942e-179,"8-N_Glut","DST"
"MAP4K47",4.12680829609134e-182,0.890877242949239,0.721,0.466,9.13262675925013e-178,"8-N_Glut","MAP4K4"
"DBNDD14",2.89536055638698e-181,0.861171141763308,0.382,0.119,6.40743291128439e-177,"8-N_Glut","DBNDD1"
"PTMS5",4.17262778042478e-181,0.4103693230441,0.996,0.988,9.23402527808005e-177,"8-N_Glut","PTMS"
"MYL63",6.21090789521052e-181,0.520477036037011,0.994,0.982,1.37447391721009e-176,"8-N_Glut","MYL6"
"PRRT25",4.58989119196121e-177,0.963265078043577,0.622,0.325,1.01574292078102e-172,"8-N_Glut","PRRT2"
"MAPK86",6.20526393620766e-177,0.875992496270403,0.492,0.202,1.37322490908275e-172,"8-N_Glut","MAPK8"
