"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"NSD3",3.60661285268575e-23,0.514666625308375,0.819,0.682,7.13676551289457e-19,"N_Glut","NSD3"
"OPN3",4.35353148637306e-23,0.843335753765571,0.503,0.284,8.61476810523502e-19,"N_Glut","OPN3"
"WBP21",6.52585619852866e-23,0.643363939995438,0.516,0.291,1.29133642456485e-18,"N_Glut","WBP2"
"DYNC1H11",7.75185216152618e-23,0.604865269108327,0.648,0.441,1.5339365057228e-18,"N_Glut","DYNC1H1"
"KIFAP3",1.37042977710864e-22,0.68989276203914,0.28,0.109,2.71180644294257e-18,"N_Glut","KIFAP3"
"HCFC1R11",1.50281806573099e-22,0.664673658613537,0.559,0.352,2.97377638846848e-18,"N_Glut","HCFC1R1"
"CDC421",1.61791389290447e-22,0.573574864251651,0.895,0.747,3.20152801127937e-18,"N_Glut","CDC42"
"AAK1",1.82470764609705e-22,0.657425511578698,0.401,0.19,3.61073149009684e-18,"N_Glut","AAK1"
"RTL8C1",2.04049837080287e-22,0.546040927809938,0.812,0.655,4.03773817614472e-18,"N_Glut","RTL8C"
"PHACTR1",2.1905090533553e-22,0.645952747950733,0.263,0.098,4.33457931477948e-18,"N_Glut","PHACTR1"
"MAPK101",3.85569228372907e-22,0.615922860051729,0.681,0.504,7.62964389104308e-18,"N_Glut","MAPK10"
"ZFHX4",6.7337308322638e-22,0.676143904597594,0.615,0.42,1.33247065708836e-17,"N_Glut","ZFHX4"
"SELENOW",1.00870421381829e-21,0.403207024823229,0.895,0.842,1.99602389830364e-17,"N_Glut","SELENOW"
"TRIB21",1.50002041382388e-21,0.656832466502985,0.428,0.222,2.9682403948747e-17,"N_Glut","TRIB2"
"POU3F2",2.68377852038877e-21,0.575653062975448,0.658,0.46,5.3106609361453e-17,"N_Glut","POU3F2"
"YWHAZ1",3.11512631130074e-21,0.371955253419752,0.947,0.902,6.1642119448019e-17,"N_Glut","YWHAZ"
"LINGO1",5.58267929831164e-21,0.739297520760638,0.303,0.128,1.10470057954991e-16,"N_Glut","LINGO1"
"MAP3K13",7.23389121178304e-21,0.452802206214782,0.826,0.653,1.43144239298763e-16,"N_Glut","MAP3K13"
"ARMCX1",8.37524737790801e-21,0.622630233076379,0.329,0.145,1.65729395114044e-16,"N_Glut","ARMCX1"
"MKRN1",8.90009287620728e-21,0.589208711867991,0.697,0.521,1.7611503783439e-16,"N_Glut","MKRN1"
"DACH11",1.1436692349769e-20,0.681197237430901,0.352,0.166,2.2630926821723e-16,"N_Glut","DACH1"
"COX7A21",1.21521389951079e-20,0.310175461002215,0.997,0.971,2.40466526435195e-16,"N_Glut","COX7A2"
"ARID3A1",1.82603208914598e-20,0.627744790804455,0.622,0.423,3.61335229800206e-16,"N_Glut","ARID3A"
"KLHDC8A1",1.85951600868877e-20,0.641871552801558,0.539,0.324,3.67961027799333e-16,"N_Glut","KLHDC8A"
"CORO1C",1.92199196200651e-20,0.627277850690119,0.516,0.315,3.80323769441848e-16,"N_Glut","CORO1C"
"SSBP3",1.98200467483576e-20,0.52613598382623,0.684,0.511,3.921990850565e-16,"N_Glut","SSBP3"
"CKB1",1.98269854839237e-20,0.344486308733148,0.964,0.957,3.92336388755883e-16,"N_Glut","CKB"
"KMT5C",2.27086330267882e-20,0.590307953073903,0.53,0.318,4.49358430334085e-16,"N_Glut","KMT5C"
"MACO1",2.42661343147434e-20,0.655420032202203,0.28,0.116,4.80178265820142e-16,"N_Glut","MACO1"
"KAZN",2.77826785347881e-20,0.68978081554835,0.319,0.142,5.49763642846387e-16,"N_Glut","KAZN"
"NKX6-1",2.87223608550261e-20,0.682682808022145,0.51,0.308,5.68358076599256e-16,"N_Glut","NKX6-1"
"FARP1",3.1607360439165e-20,0.625590901926709,0.641,0.441,6.25446448370197e-16,"N_Glut","FARP1"
"GFRA1",3.19208040780018e-20,0.59297058336091,0.336,0.149,6.316488710955e-16,"N_Glut","GFRA1"
"TSPAN13",7.21394232623203e-20,0.636520549878629,0.671,0.488,1.42749490751479e-15,"N_Glut","TSPAN13"
"SLC5A3",8.4752209651266e-20,0.760140285321974,0.421,0.228,1.67707672457925e-15,"N_Glut","SLC5A3"
"ATP6V0A11",8.71396153948191e-20,0.561857675558681,0.372,0.178,1.72431870943268e-15,"N_Glut","ATP6V0A1"
"DYNLT1",1.10877819033537e-19,0.469508931611678,0.849,0.774,2.19405028303564e-15,"N_Glut","DYNLT1"
"FAM131A1",1.8791871442689e-19,0.607629808697263,0.289,0.12,3.71853552107929e-15,"N_Glut","FAM131A"
"TRAPPC1",3.75395388843719e-19,0.445654403542856,0.855,0.798,7.42832395443952e-15,"N_Glut","TRAPPC1"
"ZNF8211",4.44566281375447e-19,0.590582209421728,0.461,0.267,8.79707757585735e-15,"N_Glut","ZNF821"
"ZNF1171",8.15704077691286e-19,0.527539557695924,0.293,0.125,1.61411522893552e-14,"N_Glut","ZNF117"
"MMP24OS",1.07234054907112e-18,0.508919980483473,0.622,0.437,2.12194747850194e-14,"N_Glut","MMP24OS"
"UBE2J1",1.29775472047166e-18,0.60937573947716,0.625,0.438,2.56799704086933e-14,"N_Glut","UBE2J1"
"PIP4P21",1.48246230366546e-18,0.578904092245985,0.414,0.22,2.93349640649321e-14,"N_Glut","PIP4P2"
"NPDC11",1.92151429584366e-18,0.568606196362799,0.569,0.383,3.80229248861544e-14,"N_Glut","NPDC1"
"SAMD141",1.93186960815676e-18,0.604689018360278,0.273,0.115,3.8227835806206e-14,"N_Glut","SAMD14"
"SEC11C",2.07010083704962e-18,0.637112601318582,0.595,0.425,4.09631553635378e-14,"N_Glut","SEC11C"
"ERV3-11",2.08575759981737e-18,0.559025999774857,0.523,0.322,4.12729713851862e-14,"N_Glut","ERV3-1"
"BAG61",2.12602564020468e-18,0.594100114695692,0.645,0.477,4.20697953683703e-14,"N_Glut","BAG6"
"RBP11",2.51721340719599e-18,0.415882746936785,0.921,0.847,4.98106189015942e-14,"N_Glut","RBP1"
"CCNDBP1",3.24903698328655e-18,0.510724752564723,0.507,0.301,6.42919438252742e-14,"N_Glut","CCNDBP1"
"YPEL31",3.40242629418442e-18,0.635673995752374,0.375,0.194,6.73272115093213e-14,"N_Glut","YPEL3"
"KIAA0930",3.6477979447641e-18,0.61435257146322,0.312,0.145,7.2182625730992e-14,"N_Glut","KIAA0930"
"TBPL11",3.79433000989016e-18,0.473177752889975,0.707,0.548,7.50822022357066e-14,"N_Glut","TBPL1"
"CMIP1",4.81543806757738e-18,0.514033045629596,0.362,0.176,9.52878884812211e-14,"N_Glut","CMIP"
"SCG51",5.30579992878637e-18,0.676632574621861,0.382,0.196,1.04991168990825e-13,"N_Glut","SCG5"
"C1orf43",6.48967942743876e-18,0.326706317633304,0.891,0.846,1.28417776510158e-13,"N_Glut","C1orf43"
"FAM177A1",7.11128769386574e-18,0.563385472515078,0.553,0.361,1.40718160886215e-13,"N_Glut","FAM177A1"
"CCSER2",7.43670749141522e-18,0.627767855168828,0.349,0.172,1.47157567840124e-13,"N_Glut","CCSER2"
"TMEM97",7.51284593344979e-18,0.575476029764978,0.826,0.816,1.48664195331104e-13,"N_Glut","TMEM97"
"ARPC5",7.62861909857288e-18,0.491744437820958,0.812,0.666,1.5095511472256e-13,"N_Glut","ARPC5"
"KLC2",7.64825475871261e-18,0.578674258530979,0.378,0.196,1.51343665165405e-13,"N_Glut","KLC2"
"GRB2",8.81952050490499e-18,0.653065167821296,0.444,0.258,1.7452067175106e-13,"N_Glut","GRB2"
"STX7",1.03835146130341e-17,0.589381514056708,0.401,0.211,2.05468987162718e-13,"N_Glut","STX7"
"PRKAG2-AS1",1.26785356953347e-17,0.529838247179927,0.283,0.122,2.50882864339284e-13,"N_Glut","PRKAG2-AS1"
"GSK3B",1.49984147577779e-17,0.641630909799916,0.391,0.216,2.9678863122691e-13,"N_Glut","GSK3B"
"PAK2",1.5798084499376e-17,0.507206113519977,0.651,0.482,3.12612496073652e-13,"N_Glut","PAK2"
"CXXC4",2.48725580127684e-17,0.563009307332077,0.562,0.365,4.92178177956662e-13,"N_Glut","CXXC4"
"KMT2A",2.72464643141681e-17,0.560691895817291,0.586,0.406,5.39153035848758e-13,"N_Glut","KMT2A"
"AKIRIN2",2.9091138326659e-17,0.695197926904551,0.454,0.268,5.75655445207927e-13,"N_Glut","AKIRIN2"
"MAP1LC3B1",3.01535763669875e-17,0.508612632616625,0.72,0.583,5.96678969149949e-13,"N_Glut","MAP1LC3B"
"TXN",3.07768009093421e-17,0.385103189460733,0.905,0.821,6.09011336394062e-13,"N_Glut","TXN"
"ARID3B",3.25788467128534e-17,0.535490648739229,0.388,0.205,6.44670218753943e-13,"N_Glut","ARID3B"
"ZFP90",3.46255829147129e-17,0.563120267259303,0.388,0.204,6.85171034716339e-13,"N_Glut","ZFP90"
"IDS1",3.78837756233204e-17,0.599665241021032,0.513,0.323,7.49644152034264e-13,"N_Glut","IDS"
"POU3F3",3.95456747931298e-17,0.607620751402553,0.342,0.171,7.82529812806452e-13,"N_Glut","POU3F3"
"ATP6V1H1",4.07191012448009e-17,0.557311573483763,0.434,0.244,8.05749575432121e-13,"N_Glut","ATP6V1H"
"TBCB",4.11884276957216e-17,0.407111525483537,0.842,0.775,8.15036607242939e-13,"N_Glut","TBCB"
"MRPS6",5.26691951069689e-17,0.526245267060465,0.819,0.704,1.0422180327767e-12,"N_Glut","MRPS6"
"GSE1",5.34221102295634e-17,0.532974831808959,0.336,0.163,1.0571167172226e-12,"N_Glut","GSE1"
"VAV2",6.09814415915211e-17,0.514801098994391,0.253,0.107,1.20670076621302e-12,"N_Glut","VAV2"
"GDAP1",7.31280732745753e-17,0.548717627200724,0.322,0.154,1.4470583139573e-12,"N_Glut","GDAP1"
"DYNLRB1",7.76472097949094e-17,0.363272556055137,0.891,0.817,1.53648298742167e-12,"N_Glut","DYNLRB1"
"ARL4C",9.18223808216254e-17,0.573922754519226,0.438,0.248,1.81698127169832e-12,"N_Glut","ARL4C"
"IDI1",9.80185887748275e-17,0.496679733500164,0.773,0.642,1.93959183467629e-12,"N_Glut","IDI1"
"ACTR1A",1.02755991711116e-16,0.560029409876817,0.53,0.347,2.03333556397956e-12,"N_Glut","ACTR1A"
"SBK11",1.44259116825654e-16,0.52818444399591,0.484,0.288,2.85459940374604e-12,"N_Glut","SBK1"
"FBRSL1",1.63217183769572e-16,0.505385836650952,0.266,0.116,3.2297416324323e-12,"N_Glut","FBRSL1"
"KDM6B1",1.72583960706422e-16,0.524490996870731,0.477,0.298,3.41509141445867e-12,"N_Glut","KDM6B"
"DLGAP41",1.87041884425727e-16,0.551395396957019,0.582,0.416,3.70118480901629e-12,"N_Glut","DLGAP4"
"BICD11",2.62482315659066e-16,0.522922592945234,0.257,0.111,5.19400006226161e-12,"N_Glut","BICD1"
"PFDN41",2.74156708553285e-16,0.418458382298389,0.766,0.644,5.4250129488524e-12,"N_Glut","PFDN4"
"LBH",2.88147660697081e-16,0.527728218388718,0.382,0.203,5.70186590987384e-12,"N_Glut","LBH"
"BEX4",2.89594900350026e-16,0.442931672533011,0.839,0.747,5.73050388812632e-12,"N_Glut","BEX4"
"UNC13B",3.21060309196429e-16,0.543005180209574,0.27,0.12,6.35314139837894e-12,"N_Glut","UNC13B"
"KIAA0895L1",3.23458903270958e-16,0.593322904761028,0.289,0.137,6.40060477792571e-12,"N_Glut","KIAA0895L"
"MFHAS1",3.30529736298271e-16,0.498159942724889,0.306,0.143,6.54052242187019e-12,"N_Glut","MFHAS1"
"ZEB1",3.67409706040467e-16,0.583636340178122,0.388,0.216,7.27030326312877e-12,"N_Glut","ZEB1"
"CFL1",6.50586316724378e-16,0.254227257679645,1,0.994,1.2873802035342e-11,"N_Glut","CFL1"
"KLF6",6.93448809118381e-16,0.564699687182258,0.438,0.258,1.37219650348345e-11,"N_Glut","KLF6"
"DDX51",8.56742494804042e-16,0.360303469584042,0.931,0.866,1.69532204871824e-11,"N_Glut","DDX5"
"LMBR1L1",1.37599493753856e-15,0.569854273779514,0.382,0.206,2.72281878240131e-11,"N_Glut","LMBR1L"
"UBE2D1",1.41095942811914e-15,0.537756467823261,0.628,0.479,2.79200651636215e-11,"N_Glut","UBE2D1"
"MYLIP",1.55627653625198e-15,0.620828757895092,0.355,0.189,3.07956000993541e-11,"N_Glut","MYLIP"
"WASF1",1.96910070297855e-15,0.535685856447899,0.546,0.367,3.89645647105396e-11,"N_Glut","WASF1"
"MAPK61",2.67119605894273e-15,0.557438251098094,0.595,0.45,5.28576276143587e-11,"N_Glut","MAPK6"
"SINHCAF",2.98237327543895e-15,0.513015501313538,0.773,0.667,5.90152023743859e-11,"N_Glut","SINHCAF"
"LITAF",3.65104827966572e-15,0.548695174791172,0.763,0.687,7.22469433580252e-11,"N_Glut","LITAF"
"CSDE11",4.30635308527271e-15,0.310294886569635,0.924,0.913,8.52141148513764e-11,"N_Glut","CSDE1"
"HDAC2",5.29959888968953e-15,0.372772092315929,0.836,0.811,1.04868462829176e-10,"N_Glut","HDAC2"
"OAZ21",5.56332303613019e-15,0.334211146564363,0.914,0.866,1.10087036238944e-10,"N_Glut","OAZ2"
"INAFM1",5.65884203774485e-15,0.68083640648479,0.359,0.195,1.11977166242895e-10,"N_Glut","INAFM1"
"JAKMIP21",6.07242633675951e-15,0.548333860017246,0.349,0.185,1.20161172351797e-10,"N_Glut","JAKMIP2"
"GNB1",6.77323500892672e-15,0.4264022180299,0.711,0.584,1.34028774356642e-10,"N_Glut","GNB1"
"SCOC1",7.77783408653287e-15,0.46306809268947,0.796,0.7,1.53907780904312e-10,"N_Glut","SCOC"
"MCTS11",7.97058901727269e-15,0.516135169885251,0.539,0.364,1.57722015473792e-10,"N_Glut","MCTS1"
"TTC31",8.10279090018604e-15,0.354866763249928,0.898,0.852,1.60338026332881e-10,"N_Glut","TTC3"
"PFKM",8.60490388069627e-15,0.548662484574674,0.401,0.229,1.70273837991218e-10,"N_Glut","PFKM"
"SGCB",8.62919090533889e-15,0.566750240143984,0.319,0.163,1.70754429634846e-10,"N_Glut","SGCB"
"RAB33A",1.32181578506784e-14,0.620823924391419,0.336,0.179,2.61560907549224e-10,"N_Glut","RAB33A"
"SHF1",1.36369661356089e-14,0.491408376818688,0.299,0.147,2.6984828589143e-10,"N_Glut","SHF"
"MXI1",1.43842522104598e-14,0.580284400705739,0.572,0.409,2.84635582740578e-10,"N_Glut","MXI1"
"DCLK11",1.49155393799662e-14,0.586752053546134,0.349,0.188,2.95148693250772e-10,"N_Glut","DCLK1"
"MYEF2",1.82999634953134e-14,0.473939912374123,0.53,0.346,3.62119677645262e-10,"N_Glut","MYEF2"
"SEPT3",1.90654626969349e-14,0.475111059731106,0.464,0.289,3.77267375846949e-10,"N_Glut","SEPT3"
"ARPP19",1.97105663146681e-14,0.368398638711319,0.839,0.771,3.90032686234652e-10,"N_Glut","ARPP19"
"SETBP1",2.67924592993529e-14,0.521585677293624,0.319,0.164,5.30169184615596e-10,"N_Glut","SETBP1"
"HECTD4",2.80869521942382e-14,0.551290840130864,0.257,0.12,5.55784610019586e-10,"N_Glut","HECTD4"
"GLCCI1",3.05924057943565e-14,0.580379137620668,0.352,0.193,6.05362525858727e-10,"N_Glut","GLCCI1"
"CLK1",3.48217706171767e-14,0.593681774363069,0.421,0.261,6.89053196972693e-10,"N_Glut","CLK1"
"SLC22A17",3.52089129815253e-14,0.538400621007696,0.309,0.154,6.96713970078424e-10,"N_Glut","SLC22A17"
"GNG4",3.80231200297438e-14,0.499327261820865,0.53,0.361,7.5240149914857e-10,"N_Glut","GNG4"
"MTMR9",3.93256036552894e-14,0.53851606996225,0.401,0.234,7.78175045130867e-10,"N_Glut","MTMR9"
"PSD3",5.0575864764313e-14,0.506760289026648,0.493,0.308,1.00079521195623e-09,"N_Glut","PSD3"
"TSG1011",5.67521341715651e-14,0.446722575146515,0.556,0.379,1.12301123098693e-09,"N_Glut","TSG101"
"IP6K21",7.52102138287632e-14,0.487435556827689,0.661,0.515,1.48825971124357e-09,"N_Glut","IP6K2"
"MEAF6",8.3016136186109e-14,0.40136758260379,0.822,0.704,1.64272330285072e-09,"N_Glut","MEAF6"
"MAPRE2",9.20530365692722e-14,0.548509420083473,0.345,0.189,1.82154548763276e-09,"N_Glut","MAPRE2"
"TNFAIP1",1.04899635904366e-13,0.485638173585961,0.332,0.176,2.07575399527559e-09,"N_Glut","TNFAIP1"
"APBB1",1.05876624328906e-13,0.591473206000655,0.352,0.201,2.09508664222039e-09,"N_Glut","APBB1"
"ATP6V0B1",1.05911004963594e-13,0.450982147646467,0.701,0.598,2.0957669662196e-09,"N_Glut","ATP6V0B"
"HMGCS1",1.14661872079037e-13,0.459294480961069,0.783,0.715,2.26892912469998e-09,"N_Glut","HMGCS1"
"RAB2B",1.23170682732294e-13,0.565769938716408,0.293,0.148,2.43730146990664e-09,"N_Glut","RAB2B"
"MAST4",1.35561105047019e-13,0.590084750344741,0.26,0.125,2.68248314667041e-09,"N_Glut","MAST4"
"CHN1",1.43828475469757e-13,0.474939351335236,0.664,0.512,2.84607787259555e-09,"N_Glut","CHN1"
"RAB1A1",1.65132884136702e-13,0.393361219669008,0.743,0.663,3.26764951129707e-09,"N_Glut","RAB1A"
"PRDX1",1.74696498165911e-13,0.480919056217993,0.859,0.843,3.45689430570705e-09,"N_Glut","PRDX1"
"RMND1",1.96789237300196e-13,0.535327913941619,0.391,0.231,3.89406542769628e-09,"N_Glut","RMND1"
"VDAC2",2.03860912856878e-13,0.31488249772979,0.878,0.834,4.03399974361189e-09,"N_Glut","VDAC2"
"OS9",2.17143088951537e-13,0.507898655530335,0.382,0.22,4.29682744417302e-09,"N_Glut","OS9"
"CHRNB1",3.08337319453831e-13,0.465031700235089,0.26,0.123,6.10137887735242e-09,"N_Glut","CHRNB1"
"PTPRG",5.37216352227581e-13,0.575566092538035,0.257,0.126,1.06304371778794e-08,"N_Glut","PTPRG"
"PODXL2",5.6393788419073e-13,0.495191725510564,0.641,0.493,1.11592028523662e-08,"N_Glut","PODXL2"
"H1F01",6.15567595100548e-13,0.601314475482914,0.451,0.284,1.21808515718496e-08,"N_Glut","H1F0"
"SLC38A1",6.4681940106879e-13,0.481063447516895,0.572,0.42,1.27992623083492e-08,"N_Glut","SLC38A1"
"SRGAP3",6.56328486423089e-13,0.507036332676474,0.556,0.413,1.29874280893401e-08,"N_Glut","SRGAP3"
"MARCH2",7.6850677483617e-13,0.447655588249032,0.306,0.158,1.52072120604581e-08,"N_Glut","MARCH2"
"CAMLG1",7.7369405849686e-13,0.36106398802476,0.803,0.722,1.53098580295359e-08,"N_Glut","CAMLG"
"ZNF462",8.16847400570952e-13,0.551507176687059,0.674,0.553,1.6163776362498e-08,"N_Glut","ZNF462"
"GABARAP1",9.94035503065158e-13,0.425438779686304,0.766,0.683,1.96699745346534e-08,"N_Glut","GABARAP"
"RABAC11",1.0473228011919e-12,0.356380407180757,0.72,0.594,2.07244235899852e-08,"N_Glut","RABAC1"
"SCARB2",1.06687668514909e-12,0.484839986368993,0.454,0.286,2.11113558457302e-08,"N_Glut","SCARB2"
"AMN1",1.06944687934059e-12,0.535120213540163,0.283,0.144,2.11622148483917e-08,"N_Glut","AMN1"
"MIDN1",1.17367474591994e-12,0.370014537035651,0.72,0.612,2.32246758722637e-08,"N_Glut","MIDN"
"TULP4",1.40226557822597e-12,0.470867719379309,0.405,0.241,2.77480312619355e-08,"N_Glut","TULP4"
"MSMO1",1.74728184713332e-12,0.485450544852798,0.711,0.627,3.45752131910741e-08,"N_Glut","MSMO1"
"RAP1GDS1",1.82830677763446e-12,0.447365020170665,0.289,0.149,3.61785345158306e-08,"N_Glut","RAP1GDS1"
"CERS6",2.11589287769788e-12,0.487485227265445,0.345,0.198,4.18692882638856e-08,"N_Glut","CERS6"
"SERP2",2.13599816492548e-12,0.573938256634392,0.345,0.202,4.22671316875453e-08,"N_Glut","SERP2"
"GDF11",2.23284421871314e-12,0.485767777257156,0.428,0.27,4.41835213998956e-08,"N_Glut","GDF11"
"ATP1B11",2.32303740654179e-12,0.555028359610163,0.434,0.28,4.5968264200649e-08,"N_Glut","ATP1B1"
"UBC1",3.14674807384508e-12,0.28988879375627,0.918,0.868,6.22678508852465e-08,"N_Glut","UBC"
"SARS1",3.62841929893889e-12,0.523722400138108,0.526,0.38,7.17991610874028e-08,"N_Glut","SARS"
"YPEL51",3.93520151047974e-12,0.487660924460165,0.569,0.42,7.78697674893731e-08,"N_Glut","YPEL5"
"C2orf69",3.99874124365627e-12,0.486285616447512,0.391,0.241,7.91270917294703e-08,"N_Glut","C2orf69"
"PRDX5",4.19241443365517e-12,0.268218457208468,0.938,0.933,8.29594968131685e-08,"N_Glut","PRDX5"
"C18orf32",4.46363847879531e-12,0.468717238773538,0.391,0.238,8.83264782184015e-08,"N_Glut","C18orf32"
"RND21",4.82460811665903e-12,0.465351380672921,0.53,0.378,9.54693454124489e-08,"N_Glut","RND2"
"LIN28B1",5.17576897753705e-12,0.528220763627855,0.408,0.257,1.02418116527503e-07,"N_Glut","LIN28B"
"C16orf45",5.63383176475728e-12,0.462124544088872,0.536,0.398,1.11482262961017e-07,"N_Glut","C16orf45"
"BRI3",5.87900557842098e-12,0.283981482857615,0.875,0.828,1.16333762385794e-07,"N_Glut","BRI3"
"GTF2I1",6.33096122884456e-12,0.279922334232833,0.882,0.863,1.25277060796376e-07,"N_Glut","GTF2I"
"SIGIRR",7.05833397339375e-12,0.470571638616456,0.336,0.191,1.39670312665516e-07,"N_Glut","SIGIRR"
"GPR1621",7.35930071534232e-12,0.565234107563947,0.342,0.195,1.45625842555194e-07,"N_Glut","GPR162"
"MARCH61",9.92630134922425e-12,0.407810251029534,0.711,0.602,1.96421651098449e-07,"N_Glut","MARCH6"
"DTD1",1.18988355979323e-11,0.425774170645261,0.671,0.549,2.35454158811884e-07,"N_Glut","DTD1"
"CASTOR3",1.19998394796869e-11,0.417253647596334,0.306,0.162,2.37452823624044e-07,"N_Glut","CASTOR3"
"ZNF358",1.21808225191401e-11,0.427163900369485,0.553,0.416,2.41034116008744e-07,"N_Glut","ZNF358"
"MEX3A1",1.22019478713122e-11,0.397156116704684,0.704,0.621,2.41452144477525e-07,"N_Glut","MEX3A"
"RPS6KA21",1.25010899927623e-11,0.474605084184491,0.319,0.178,2.4737156877678e-07,"N_Glut","RPS6KA2"
"PRKX",1.62407839208339e-11,0.458006547129255,0.562,0.419,3.2137263222546e-07,"N_Glut","PRKX"
"PAFAH1B31",1.63687151638156e-11,0.409268750746286,0.839,0.814,3.23904135661583e-07,"N_Glut","PAFAH1B3"
"RNF38",1.64615153255377e-11,0.464594059015568,0.329,0.188,3.2574046526174e-07,"N_Glut","RNF38"
"IFI27L21",1.84969158872007e-11,0.457648976497105,0.586,0.447,3.66016971575928e-07,"N_Glut","IFI27L2"
"ST8SIA1",2.60232675943148e-11,0.52539246942077,0.319,0.179,5.14948419156302e-07,"N_Glut","ST8SIA1"
"RHOB",2.99024317150372e-11,0.463099616657648,0.418,0.268,5.91709318777157e-07,"N_Glut","RHOB"
"AKT3",3.01125542036822e-11,0.492758855335411,0.326,0.187,5.95867222582463e-07,"N_Glut","AKT3"
"RANBP9",3.05323402799949e-11,0.484899085462585,0.306,0.17,6.04173949460539e-07,"N_Glut","RANBP9"
"TCF12",3.14213798318329e-11,0.56386078435673,0.546,0.412,6.2176626411231e-07,"N_Glut","TCF12"
"ANKRD13D",3.35475081987863e-11,0.481315650525587,0.309,0.173,6.63838092237583e-07,"N_Glut","ANKRD13D"
"SRSF8",3.66537101643413e-11,0.443664342238033,0.533,0.397,7.25303616731986e-07,"N_Glut","SRSF8"
"ARHGAP21",3.83730071724052e-11,0.464678744976046,0.421,0.274,7.59325065927554e-07,"N_Glut","ARHGAP21"
"TAX1BP3",3.92303143101587e-11,0.437632511909406,0.569,0.426,7.76289459569419e-07,"N_Glut","TAX1BP3"
"FUT8",3.97759245782856e-11,0.476363892498357,0.329,0.189,7.87085995555116e-07,"N_Glut","FUT8"
"KDM5B",5.01079687043434e-11,0.399678384584939,0.589,0.44,9.91536484721546e-07,"N_Glut","KDM5B"
"BRWD1",5.01784804978074e-11,0.476196889025787,0.513,0.379,9.92931772090613e-07,"N_Glut","BRWD1"
"LSS",5.45746595450217e-11,0.521643038357285,0.378,0.242,1.07992336307689e-06,"N_Glut","LSS"
"PIANP",6.37887811261049e-11,0.465104022017109,0.296,0.162,1.26225240092336e-06,"N_Glut","PIANP"
"MAP6",7.2461618206055e-11,0.294323843840243,0.747,0.661,1.43387050106142e-06,"N_Glut","MAP6"
"HDGFL3",7.62765670814467e-11,0.403241035054179,0.638,0.521,1.50936070940767e-06,"N_Glut","HDGFL3"
"RIOK3",7.8811661771363e-11,0.524386042098263,0.316,0.185,1.55952516313173e-06,"N_Glut","RIOK3"
"AP2B11",9.41154757497269e-11,0.454177796450964,0.556,0.425,1.8623570341356e-06,"N_Glut","AP2B1"
"CLTB1",1.0799349444722e-10,0.515225423932785,0.533,0.398,2.13697526812159e-06,"N_Glut","CLTB"
"NKAIN1",1.09181499331704e-10,0.552994786031412,0.28,0.156,2.16048350877575e-06,"N_Glut","NKAIN1"
"ZDHHC9",1.10128921089322e-10,0.433975538106874,0.28,0.151,2.17923109051549e-06,"N_Glut","ZDHHC9"
"FAM214B",1.14333435762536e-10,0.450542121986575,0.27,0.143,2.26243002686906e-06,"N_Glut","FAM214B"
"FAM215B1",1.39772570408611e-10,0.440891066070906,0.586,0.453,2.7658196232456e-06,"N_Glut","FAM215B"
"DKK3",1.45485080830861e-10,0.509316885835464,0.303,0.172,2.87885877948108e-06,"N_Glut","DKK3"
"CREBL2",1.48535938982332e-10,0.498246577591787,0.296,0.169,2.93922916058238e-06,"N_Glut","CREBL2"
"DNAJB2",1.63116221959214e-10,0.464439794452106,0.428,0.285,3.22774380012893e-06,"N_Glut","DNAJB2"
"HDAC5",1.65342900163993e-10,0.497539863627125,0.418,0.274,3.27180530844509e-06,"N_Glut","HDAC5"
"LCOR1",1.78085568588859e-10,0.423778141983443,0.461,0.318,3.52395723123635e-06,"N_Glut","LCOR"
"TBC1D10B",1.85841184782644e-10,0.43864665077171,0.257,0.134,3.67742536447895e-06,"N_Glut","TBC1D10B"
"FOXN3",1.88187992252352e-10,0.466690632484927,0.319,0.183,3.72386399068955e-06,"N_Glut","FOXN3"
"NUDT14",1.94113615969864e-10,0.411852872795574,0.536,0.39,3.84112023281168e-06,"N_Glut","NUDT14"
"BRD31",2.09754550046129e-10,0.377863793258991,0.691,0.568,4.15062303631279e-06,"N_Glut","BRD3"
"EPS15",2.25551786775068e-10,0.438437356219732,0.293,0.162,4.46321875670504e-06,"N_Glut","EPS15"
"FTX",2.41665311045404e-10,0.438024267595632,0.372,0.224,4.78207317496646e-06,"N_Glut","FTX"
"TAOK3",2.43018058624144e-10,0.505436028207896,0.28,0.155,4.80884134405456e-06,"N_Glut","TAOK3"
"EVL",2.50797699285448e-10,0.441089903637734,0.543,0.421,4.96278487346044e-06,"N_Glut","EVL"
"MMADHC",2.71301272858606e-10,0.437908091451742,0.605,0.483,5.36850958732609e-06,"N_Glut","MMADHC"
"BAZ2A",2.75624322922168e-10,0.400741345798916,0.523,0.376,5.45405410198386e-06,"N_Glut","BAZ2A"
"PRMT2",2.7785593476769e-10,0.431052115159779,0.615,0.5,5.49821323718304e-06,"N_Glut","PRMT2"
"BAZ2B",3.04591913807251e-10,0.404306363264235,0.595,0.452,6.02726479041788e-06,"N_Glut","BAZ2B"
"XPR1",3.17956117939979e-10,0.491205043770444,0.447,0.317,6.29171566179631e-06,"N_Glut","XPR1"
"ACTR10",3.1931581118187e-10,0.540061742655299,0.322,0.192,6.31862127166685e-06,"N_Glut","ACTR10"
